"codtribunal","cod_orgao_julg"
"TRF2","12862"
"TRF2","12863"
"TRF2","12864"
"TRF2","12865"
"TRF2","12866"
"TRF2","12867"
"TRF2","12868"
"TRF2","12869"
"TRF2","12870"
"TRF2","12871"
"TRF2","12872"
"TRF2","12873"
"TRF2","12874"
"TRF2","12875"
"TRF2","12876"
"TRF2","12877"
"TRF2","12878"
"TRF2","12879"
"TRF2","12880"
"TRF2","12881"
"TRF2","12882"
"TRF2","12884"
"TRF2","12885"
"TRF2","12886"
"TRF2","12888"
"TRF2","12889"
"TRF2","12890"
"TRF2","12891"
"TRF2","12892"
"TRF2","12893"
"TRF2","12894"
"TRF2","12895"
"TRF2","12896"
"TRF2","12897"
"TRF2","12898"
"TRF2","12899"
"TRF2","12900"
"TRF2","12901"
"TRF2","12902"
"TRF2","12903"
"TRF2","12904"
"TRF2","12905"
"TRF2","12906"
"TRF2","12907"
"TRF2","13722"
"TRF2","13726"
"TRF2","13739"
"TRF2","13740"
"TRF2","13791"
"TRF2","13792"
"TRF2","13794"
"TRF2","13877"
"TRF2","13930"
"TRF2","14167"
"TRF2","14309"
"TRF2","14335"
"TRF2","16184"
"TRF2","16836"
"TRF2","17021"
"TRF2","17022"
"TRF2","17023"
"TRF2","17024"
"TRF2","17025"
"TRF2","17026"
"TRF2","17027"
"TRF2","17028"
"TRF2","17030"
"TRF2","17031"
"TRF2","17033"
"TRF2","17034"
"TRF2","17035"
"TRF2","17036"
"TRF2","17037"
"TRF2","17038"
"TRF2","17040"
"TRF2","17041"
"TRF2","17042"
"TRF2","17043"
"TRF2","17044"
"TRF2","17045"
"TRF2","17756"
"TRF2","17758"
"TRF2","17760"
"TRF2","17761"
"TRF2","17762"
"TRF2","17763"
"TRF2","17764"
"TRF2","17766"
"TRF2","17767"
"TRF2","17768"
"TRF2","17769"
"TRF2","18241"
"TRF2","18242"
"TRF2","18243"
"TRF2","18244"
"TRF2","18245"
"TRF2","18255"
"TRF2","63777"
"TRF2","63778"
"TRF2","63780"
"TRF2","63782"
"TRF2","63793"
"TRF2","63794"
"TRF2","63795"
"TRF2","63796"
"TRF2","63797"
"TRF2","63798"
"TRF2","63799"
"TRF2","63800"
"TRF2","63801"
"TRF2","63802"
"TRF2","63803"
"TRF2","63804"
"TRF2","63805"
"TRF2","63806"
"TRF2","63807"
"TRF2","63808"
"TRF2","63809"
"TRF2","63810"
"TRF2","63811"
"TRF2","63812"
"TRF2","63813"
"TRF2","63814"
"TRF2","63816"
"TRF2","63818"
"TRF2","63819"
"TRF2","63820"
"TRF2","63821"
"TRF2","63823"
"TRF2","63824"
"TRF2","63825"
"TRF2","63826"
"TRF2","63827"
"TRF2","63828"
"TRF2","63829"
"TRF2","63830"
"TRF2","63831"
"TRF2","63832"
"TRF2","63833"
"TRF2","63834"
"TRF2","63836"
"TRF2","63837"
"TRF2","63838"
"TRF2","63840"
"TRF2","63841"
"TRF2","63842"
"TRF2","63843"
"TRF2","63844"
"TRF2","63845"
"TRF2","63846"
"TRF2","63856"
"TRF2","63857"
"TRF2","63859"
"TRF2","75560"
"TRF2","75561"
"TRF2","75562"
"TRF3","12442"
"TRF3","12443"
"TRF3","12444"
"TRF3","12445"
"TRF3","12446"
"TRF3","12447"
"TRF3","12448"
"TRF3","12449"
"TRF3","12450"
"TRF3","12451"
"TRF3","12453"
"TRF3","12454"
"TRF3","12455"
"TRF3","12456"
"TRF3","12457"
"TRF3","12458"
"TRF3","12460"
"TRF3","12461"
"TRF3","12462"
"TRF3","12464"
"TRF3","12465"
"TRF3","12466"
"TRF3","12468"
"TRF3","12470"
"TRF3","12471"
"TRF3","12472"
"TRF3","12473"
"TRF3","12475"
"TRF3","12476"
"TRF3","12478"
"TRF3","12479"
"TRF3","12480"
"TRF3","12482"
"TRF3","12483"
"TRF3","12484"
"TRF3","12486"
"TRF3","12487"
"TRF3","12488"
"TRF3","12490"
"TRF3","12491"
"TRF3","12492"
"TRF3","12494"
"TRF3","12495"
"TRF3","12496"
"TRF3","12498"
"TRF3","12499"
"TRF3","12500"
"TRF3","12502"
"TRF3","12503"
"TRF3","12504"
"TRF3","12506"
"TRF3","12507"
"TRF3","12510"
"TRF3","12511"
"TRF3","12512"
"TRF3","12513"
"TRF3","12515"
"TRF3","12516"
"TRF3","12517"
"TRF3","12518"
"TRF3","12519"
"TRF3","12521"
"TRF3","12522"
"TRF3","12524"
"TRF3","12526"
"TRF3","12528"
"TRF3","12530"
"TRF3","12532"
"TRF3","12534"
"TRF3","12535"
"TRF3","12536"
"TRF3","12538"
"TRF3","12541"
"TRF3","12542"
"TRF3","12544"
"TRF3","12545"
"TRF3","12547"
"TRF3","12549"
"TRF3","12551"
"TRF3","12553"
"TRF3","12555"
"TRF3","12927"
"TRF3","12928"
"TRF3","12930"
"TRF3","12931"
"TRF3","12932"
"TRF3","12933"
"TRF3","12934"
"TRF3","12935"
"TRF3","12936"
"TRF3","12937"
"TRF3","12938"
"TRF3","12939"
"TRF3","12940"
"TRF3","12943"
"TRF3","12944"
"TRF3","12946"
"TRF3","12947"
"TRF3","12949"
"TRF3","12950"
"TRF3","12951"
"TRF3","12952"
"TRF3","12953"
"TRF3","12954"
"TRF3","12955"
"TRF3","12957"
"TRF3","12958"
"TRF3","12959"
"TRF3","12960"
"TRF3","12961"
"TRF3","12962"
"TRF3","12963"
"TRF3","13743"
"TRF3","13754"
"TRF3","13843"
"TRF3","13844"
"TRF3","13845"
"TRF3","13846"
"TRF3","13848"
"TRF3","13850"
"TRF3","13867"
"TRF3","13876"
"TRF3","13905"
"TRF3","13978"
"TRF3","13983"
"TRF3","13984"
"TRF3","13985"
"TRF3","13986"
"TRF3","13989"
"TRF3","13990"
"TRF3","13991"
"TRF3","13992"
"TRF3","13993"
"TRF3","13994"
"TRF3","13995"
"TRF3","13996"
"TRF3","13997"
"TRF3","13998"
"TRF3","13999"
"TRF3","14000"
"TRF3","14002"
"TRF3","14003"
"TRF3","14004"
"TRF3","14005"
"TRF3","14006"
"TRF3","14007"
"TRF3","14008"
"TRF3","14009"
"TRF3","14010"
"TRF3","14012"
"TRF3","14013"
"TRF3","14020"
"TRF3","14021"
"TRF3","14022"
"TRF3","14027"
"TRF3","14030"
"TRF3","14031"
"TRF3","14032"
"TRF3","14033"
"TRF3","14036"
"TRF3","14037"
"TRF3","14038"
"TRF3","14039"
"TRF3","14041"
"TRF3","14042"
"TRF3","14043"
"TRF3","14044"
"TRF3","14045"
"TRF3","14046"
"TRF3","14047"
"TRF3","14048"
"TRF3","14049"
"TRF3","14050"
"TRF3","14051"
"TRF3","14052"
"TRF3","14053"
"TRF3","14054"
"TRF3","14057"
"TRF3","14116"
"TRF3","14117"
"TRF3","14135"
"TRF3","14161"
"TRF3","14310"
"TRF3","14311"
"TRF3","14312"
"TRF3","14313"
"TRF3","14314"
"TRF3","16315"
"TRF3","16398"
"TRF3","16399"
"TRF3","16419"
"TRF3","16494"
"TRF3","16495"
"TRF3","16496"
"TRF3","16497"
"TRF3","16498"
"TRF3","16499"
"TRF3","16534"
"TRF3","16586"
"TRF3","16587"
"TRF3","16588"
"TRF3","16884"
"TRF3","17772"
"TRF3","17773"
"TRF3","17781"
"TRF3","17884"
"TRF3","17888"
"TRF3","17960"
"TRF3","18100"
"TRF3","18196"
"TRF3","18202"
"TRF3","18205"
"TRF3","18216"
"TRF3","18224"
"TRF3","18225"
"TRF3","18226"
"TRF3","18247"
"TRF3","18248"
"TRF3","18249"
"TRF3","18374"
"TRF3","21627"
"TRF3","21628"
"TRF3","21629"
"TRF3","21630"
"TRF3","21631"
"TRF3","21632"
"TRF3","21633"
"TRF3","21634"
"TRF3","21635"
"TRF3","21636"
"TRF3","21637"
"TRF3","21638"
"TRF3","21639"
"TRF3","21640"
"TRF3","21641"
"TRF3","21642"
"TRF3","21643"
"TRF3","21644"
"TRF3","21645"
"TRF3","21646"
"TRF3","21647"
"TRF3","21648"
"TRF3","21649"
"TRF3","21650"
"TRF3","21651"
"TRF3","21652"
"TRF3","21653"
"TRF3","21654"
"TRF3","21655"
"TRF3","21656"
"TRF3","21657"
"TRF3","21658"
"TRF3","21659"
"TRF3","21670"
"TRF3","21671"
"TRF3","21672"
"TRF3","21673"
"TRF3","21674"
"TRF3","21675"
"TRF3","21676"
"TRF3","21677"
"TRF3","21678"
"TRF3","21679"
"TRF3","21680"
"TRF3","21681"
"TRF3","21682"
"TRF3","21683"
"TRF3","21684"
"TRF3","21685"
"TRF3","21686"
"TRF3","21687"
"TRF3","21688"
"TRF3","21689"
"TRF3","21690"
"TRF3","21691"
"TRF3","21692"
"TRF3","21693"
"TRF3","21694"
"TRF3","21695"
"TRF3","21696"
"TRF3","21697"
"TRF3","21698"
"TRF3","21699"
"TRF3","21700"
"TRF3","21701"
"TRF3","21702"
"TRF3","21703"
"TRF3","21704"
"TRF3","21705"
"TRF3","21706"
"TRF3","21707"
"TRF3","21708"
"TRF3","21709"
"TRF3","21710"
"TRF3","21711"
"TRF3","21712"
"TRF3","21715"
"TRF3","52435"
"TRF3","52438"
"TRF3","52442"
"TRF3","52444"
"TRF3","52449"
"TRF3","52451"
"TRF3","52452"
"TRF3","52454"
"TRF3","52456"
"TRF3","52458"
"TRF3","52459"
"TRF3","52464"
"TRF3","52466"
"TRF3","52469"
"TRF3","52471"
"TRF3","52475"
"TRF3","52477"
"TRF3","52480"
"TRF3","52482"
"TRF3","52484"
"TRF3","52487"
"TRF3","52490"
"TRF3","52492"
"TRF3","52493"
"TRF3","52495"
"TRF3","52496"
"TRF3","52500"
"TRF3","52503"
"TRF3","52506"
"TRF3","52509"
"TRF3","52512"
"TRF3","52516"
"TRF3","52518"
"TRF3","52519"
"TRF3","52521"
"TRF3","52524"
"TRF3","52527"
"TRF3","52669"
"TRF3","52670"
"TRF3","52671"
"TRF3","72252"
"TRF3","72267"
"TRF3","72268"
"TRF3","72269"
"TRF3","72270"
"TRF3","72271"
"TRF3","72272"
"TRF3","74901"
"TRF3","74902"
"TRF3","74903"
"TRF3","74904"
"TRF3","74905"
"TRF3","74906"
"TRF3","79243"
"TRF4","11890"
"TRF4","11891"
"TRF4","11892"
"TRF4","11911"
"TRF4","11912"
"TRF4","11913"
"TRF4","11914"
"TRF4","11915"
"TRF4","11916"
"TRF4","11917"
"TRF4","11918"
"TRF4","11919"
"TRF4","11920"
"TRF4","11922"
"TRF4","11923"
"TRF4","11925"
"TRF4","11926"
"TRF4","11927"
"TRF4","11928"
"TRF4","11929"
"TRF4","11930"
"TRF4","11931"
"TRF4","11950"
"TRF4","11951"
"TRF4","11952"
"TRF4","11954"
"TRF4","11956"
"TRF4","11957"
"TRF4","11958"
"TRF4","11960"
"TRF4","11961"
"TRF4","11964"
"TRF4","11966"
"TRF4","11967"
"TRF4","11969"
"TRF4","11970"
"TRF4","11971"
"TRF4","11972"
"TRF4","11973"
"TRF4","11975"
"TRF4","11978"
"TRF4","11979"
"TRF4","12001"
"TRF4","12003"
"TRF4","12004"
"TRF4","12005"
"TRF4","12006"
"TRF4","12007"
"TRF4","12008"
"TRF4","12011"
"TRF4","12012"
"TRF4","12013"
"TRF4","12147"
"TRF4","12149"
"TRF4","12150"
"TRF4","12576"
"TRF4","12577"
"TRF4","12578"
"TRF4","12579"
"TRF4","12581"
"TRF4","12582"
"TRF4","12583"
"TRF4","12585"
"TRF4","12586"
"TRF4","12587"
"TRF4","12588"
"TRF4","12589"
"TRF4","12590"
"TRF4","12591"
"TRF4","12592"
"TRF4","12593"
"TRF4","12594"
"TRF4","12595"
"TRF4","12596"
"TRF4","12597"
"TRF4","12598"
"TRF4","12600"
"TRF4","12602"
"TRF4","12603"
"TRF4","12604"
"TRF4","12605"
"TRF4","12609"
"TRF4","12610"
"TRF4","12611"
"TRF4","12612"
"TRF4","12613"
"TRF4","12615"
"TRF4","12616"
"TRF4","12617"
"TRF4","12618"
"TRF4","12619"
"TRF4","12620"
"TRF4","12621"
"TRF4","12623"
"TRF4","12625"
"TRF4","12626"
"TRF4","12627"
"TRF4","12630"
"TRF4","12632"
"TRF4","12633"
"TRF4","12634"
"TRF4","12635"
"TRF4","12637"
"TRF4","12638"
"TRF4","12639"
"TRF4","12641"
"TRF4","12642"
"TRF4","12643"
"TRF4","12647"
"TRF4","12650"
"TRF4","12651"
"TRF4","12652"
"TRF4","12653"
"TRF4","12654"
"TRF4","12655"
"TRF4","12656"
"TRF4","12659"
"TRF4","12660"
"TRF4","12663"
"TRF4","12664"
"TRF4","12665"
"TRF4","12666"
"TRF4","12667"
"TRF4","12668"
"TRF4","12669"
"TRF4","12670"
"TRF4","12671"
"TRF4","12672"
"TRF4","12673"
"TRF4","12674"
"TRF4","12675"
"TRF4","12676"
"TRF4","12677"
"TRF4","12678"
"TRF4","12679"
"TRF4","12680"
"TRF4","12681"
"TRF4","12682"
"TRF4","12685"
"TRF4","12686"
"TRF4","12687"
"TRF4","12688"
"TRF4","12689"
"TRF4","12690"
"TRF4","12691"
"TRF4","12692"
"TRF4","12693"
"TRF4","12694"
"TRF4","12695"
"TRF4","12696"
"TRF4","12697"
"TRF4","13380"
"TRF4","13701"
"TRF4","13866"
"TRF4","13869"
"TRF4","13881"
"TRF4","16180"
"TRF4","16263"
"TRF4","16427"
"TRF4","16437"
"TRF4","16592"
"TRF4","17782"
"TRF4","17783"
"TRF4","17784"
"TRF4","17785"
"TRF4","17786"
"TRF4","17787"
"TRF4","17788"
"TRF4","17789"
"TRF4","17791"
"TRF4","17792"
"TRF4","17793"
"TRF4","17794"
"TRF4","17795"
"TRF4","17796"
"TRF4","17797"
"TRF4","17798"
"TRF4","17799"
"TRF4","17800"
"TRF4","17803"
"TRF4","17804"
"TRF4","17805"
"TRF4","17806"
"TRF4","17807"
"TRF4","17808"
"TRF4","17809"
"TRF4","17810"
"TRF4","17811"
"TRF4","17812"
"TRF4","17814"
"TRF4","17816"
"TRF4","17817"
"TRF4","17818"
"TRF4","17819"
"TRF4","17820"
"TRF4","17821"
"TRF4","17822"
"TRF4","17886"
"TRF4","17984"
"TRF4","17985"
"TRF4","18085"
"TRF4","18359"
"TRF4","18360"
"TRF4","18362"
"TRF4","44387"
"TRF4","44389"
"TRF4","44390"
"TRF4","44397"
"TRF4","44401"
"TRF4","44402"
"TRF4","44403"
"TRF4","44406"
"TRF4","44407"
"TRF4","44409"
"TRF4","44410"
"TRF4","44412"
"TRF4","44413"
"TRF4","44415"
"TRF4","44417"
"TRF4","44421"
"TRF4","44423"
"TRF4","44426"
"TRF4","44430"
"TRF4","44432"
"TRF4","44440"
"TRF4","44446"
"TRF4","44447"
"TRF4","44450"
"TRF4","44451"
"TRF4","44452"
"TRF4","44453"
"TRF4","44454"
"TRF4","44455"
"TRF4","44457"
"TRF4","44458"
"TRF4","44460"
"TRF4","44462"
"TRF4","44468"
"TRF4","44472"
"TRF4","44473"
"TRF4","44474"
"TRF4","44477"
"TRF4","44478"
"TRF4","44479"
"TRF4","44480"
"TRF4","44482"
"TRF4","44483"
"TRF4","44484"
"TRF4","44490"
"TRF4","44491"
"TRF4","44494"
"TRF4","44495"
"TRF4","44496"
"TRF4","44498"
"TRF4","44499"
"TRF4","44501"
"TRF4","44502"
"TRF4","44506"
"TRF4","44508"
"TRF4","44518"
"TRF4","44527"
"TRF4","44528"
"TRF4","44529"
"TRF4","44530"
"TRF4","44531"
"TRF4","44532"
"TRF4","44533"
"TRF4","44534"
"TRF4","44535"
"TRF4","44536"
"TRF4","44537"
"TRF4","44538"
"TRF4","44539"
"TRF4","44540"
"TRF4","44541"
"TRF4","44542"
"TRF4","44543"
"TRF4","44544"
"TRF4","44545"
"TRF4","44546"
"TRF4","44547"
"TRF4","44548"
"TRF4","44549"
"TRF4","44550"
"TRF4","46153"
"TRF4","47245"
"TRF4","47246"
"TRF4","53292"
"TRF4","53293"
"TRF4","53294"
"TRF4","53295"
"TRF4","53296"
"TRF4","53297"
"TRF4","53299"
"TRF4","72822"
"TRF4","72823"
"TRF4","72824"
"TRF4","72825"
"TRF4","72826"
"TRF4","72908"
"TRF4","72909"
"TRF5","12158"
"TRF5","12159"
"TRF5","12160"
"TRF5","12161"
"TRF5","12162"
"TRF5","12163"
"TRF5","12164"
"TRF5","12165"
"TRF5","12166"
"TRF5","12167"
"TRF5","12168"
"TRF5","12169"
"TRF5","12171"
"TRF5","12172"
"TRF5","12173"
"TRF5","12174"
"TRF5","12175"
"TRF5","12176"
"TRF5","12177"
"TRF5","12178"
"TRF5","12179"
"TRF5","12180"
"TRF5","12181"
"TRF5","12182"
"TRF5","12183"
"TRF5","12184"
"TRF5","12185"
"TRF5","12186"
"TRF5","12187"
"TRF5","12188"
"TRF5","12189"
"TRF5","12190"
"TRF5","12191"
"TRF5","12192"
"TRF5","12193"
"TRF5","12194"
"TRF5","12195"
"TRF5","12196"
"TRF5","12197"
"TRF5","12198"
"TRF5","12199"
"TRF5","12200"
"TRF5","12202"
"TRF5","12203"
"TRF5","12204"
"TRF5","12205"
"TRF5","12206"
"TRF5","12207"
"TRF5","12208"
"TRF5","12209"
"TRF5","12211"
"TRF5","12212"
"TRF5","12213"
"TRF5","12214"
"TRF5","12215"
"TRF5","12216"
"TRF5","12217"
"TRF5","12218"
"TRF5","12219"
"TRF5","12220"
"TRF5","12221"
"TRF5","12222"
"TRF5","12223"
"TRF5","12224"
"TRF5","12225"
"TRF5","12226"
"TRF5","12227"
"TRF5","12228"
"TRF5","12229"
"TRF5","12230"
"TRF5","12231"
"TRF5","12232"
"TRF5","12233"
"TRF5","12234"
"TRF5","12235"
"TRF5","12236"
"TRF5","12237"
"TRF5","13694"
"TRF5","13702"
"TRF5","13859"
"TRF5","13860"
"TRF5","13861"
"TRF5","13884"
"TRF5","13885"
"TRF5","13886"
"TRF5","13887"
"TRF5","13888"
"TRF5","13889"
"TRF5","13890"
"TRF5","13899"
"TRF5","13900"
"TRF5","13901"
"TRF5","14136"
"TRF5","14186"
"TRF5","14190"
"TRF5","14192"
"TRF5","14194"
"TRF5","14592"
"TRF5","14593"
"TRF5","15298"
"TRF5","15384"
"TRF5","15385"
"TRF5","16023"
"TRF5","16487"
"TRF5","16524"
"TRF5","16525"
"TRF5","16526"
"TRF5","16527"
"TRF5","16528"
"TRF5","16529"
"TRF5","16530"
"TRF5","16531"
"TRF5","16532"
"TRF5","16533"
"TRF5","16558"
"TRF5","16979"
"TRF5","16980"
"TRF5","16981"
"TRF5","16982"
"TRF5","17823"
"TRF5","17824"
"TRF5","17825"
"TRF5","17826"
"TRF5","17827"
"TRF5","17828"
"TRF5","17829"
"TRF5","17830"
"TRF5","17831"
"TRF5","17907"
"TRF5","17908"
"TRF5","17910"
"TRF5","18090"
"TRF5","18091"
"TRF5","18211"
"TRF5","18213"
"TRF5","18222"
"TRF5","18227"
"TRF5","18230"
"TRF5","18233"
"TRF5","18304"
"TRF5","19369"
"TRF5","19372"
"TRF5","19373"
"TRF5","19374"
"TRF5","19380"
"TRF5","71024"
"TRT1","10244"
"TRT1","11784"
"TRT1","11884"
"TRT1","11984"
"TRT1","12544"
"TRT1","12584"
"TRT1","12884"
"TRT1","13244"
"TRT1","13784"
"TRT1","13804"
"TRT1","13824"
"TRT1","317"
"TRT1","319"
"TRT1","325"
"TRT1","326"
"TRT1","328"
"TRT1","329"
"TRT1","33688"
"TRT1","33689"
"TRT1","33690"
"TRT1","33691"
"TRT1","33692"
"TRT1","33693"
"TRT1","33694"
"TRT1","33695"
"TRT1","33696"
"TRT1","33697"
"TRT1","33713"
"TRT1","33714"
"TRT1","33715"
"TRT1","33716"
"TRT1","33717"
"TRT1","33718"
"TRT1","33719"
"TRT1","33720"
"TRT1","33721"
"TRT1","33722"
"TRT1","33723"
"TRT1","33724"
"TRT1","33725"
"TRT1","33726"
"TRT1","33728"
"TRT1","33729"
"TRT1","33730"
"TRT1","33731"
"TRT1","33732"
"TRT1","33733"
"TRT1","33734"
"TRT1","33735"
"TRT1","33736"
"TRT1","33737"
"TRT1","33738"
"TRT1","33739"
"TRT1","33740"
"TRT1","33741"
"TRT1","33742"
"TRT1","33743"
"TRT1","33744"
"TRT1","33745"
"TRT1","33746"
"TRT1","33747"
"TRT1","33748"
"TRT1","33749"
"TRT1","33750"
"TRT1","33751"
"TRT1","33753"
"TRT1","33754"
"TRT1","33755"
"TRT1","33756"
"TRT1","33757"
"TRT1","33758"
"TRT1","33759"
"TRT1","33760"
"TRT1","33761"
"TRT1","33762"
"TRT1","33763"
"TRT1","33764"
"TRT1","33765"
"TRT1","33766"
"TRT1","33767"
"TRT1","33768"
"TRT1","33769"
"TRT1","33770"
"TRT1","33771"
"TRT1","33772"
"TRT1","33773"
"TRT1","33774"
"TRT1","33775"
"TRT1","33776"
"TRT1","33777"
"TRT1","33778"
"TRT1","33779"
"TRT1","33780"
"TRT1","33781"
"TRT1","33782"
"TRT1","33783"
"TRT1","33784"
"TRT1","33785"
"TRT1","33786"
"TRT1","33787"
"TRT1","33788"
"TRT1","33789"
"TRT1","33790"
"TRT1","33791"
"TRT1","33792"
"TRT1","33793"
"TRT1","33794"
"TRT1","33795"
"TRT1","33796"
"TRT1","33797"
"TRT1","33798"
"TRT1","33799"
"TRT1","33800"
"TRT1","33801"
"TRT1","33802"
"TRT1","33803"
"TRT1","33804"
"TRT1","33805"
"TRT1","33806"
"TRT1","33807"
"TRT1","33808"
"TRT1","33809"
"TRT1","33810"
"TRT1","33811"
"TRT1","33812"
"TRT1","33813"
"TRT1","33814"
"TRT1","33815"
"TRT1","33816"
"TRT1","33817"
"TRT1","33818"
"TRT1","33819"
"TRT1","33820"
"TRT1","33821"
"TRT1","33822"
"TRT1","33823"
"TRT1","33824"
"TRT1","33825"
"TRT1","33826"
"TRT1","33827"
"TRT1","33828"
"TRT1","33829"
"TRT1","33830"
"TRT1","33831"
"TRT1","33832"
"TRT1","33833"
"TRT1","33834"
"TRT1","33835"
"TRT1","33836"
"TRT1","33837"
"TRT1","33838"
"TRT1","33839"
"TRT1","33840"
"TRT1","33841"
"TRT1","33842"
"TRT1","33843"
"TRT1","33845"
"TRT1","33846"
"TRT1","33847"
"TRT1","33848"
"TRT1","33849"
"TRT1","33850"
"TRT1","33851"
"TRT1","33852"
"TRT1","33853"
"TRT1","33854"
"TRT1","33855"
"TRT1","33856"
"TRT1","33857"
"TRT1","33858"
"TRT1","33859"
"TRT1","33864"
"TRT1","33865"
"TRT1","33866"
"TRT1","33868"
"TRT1","33869"
"TRT1","33870"
"TRT1","33873"
"TRT1","33875"
"TRT1","33876"
"TRT1","33877"
"TRT1","33878"
"TRT1","33880"
"TRT1","33881"
"TRT1","33882"
"TRT1","33883"
"TRT1","33884"
"TRT1","33885"
"TRT1","33890"
"TRT1","33891"
"TRT1","33892"
"TRT1","33894"
"TRT1","33895"
"TRT1","33898"
"TRT1","33899"
"TRT1","33900"
"TRT1","33904"
"TRT1","33905"
"TRT1","33906"
"TRT1","33907"
"TRT1","33908"
"TRT1","33909"
"TRT1","33910"
"TRT1","33911"
"TRT1","33912"
"TRT1","33927"
"TRT1","33928"
"TRT1","33929"
"TRT1","33932"
"TRT1","33933"
"TRT1","33934"
"TRT1","395"
"TRT1","396"
"TRT1","397"
"TRT1","398"
"TRT1","399"
"TRT1","400"
"TRT1","401"
"TRT1","402"
"TRT1","404"
"TRT1","406"
"TRT1","407"
"TRT1","408"
"TRT1","409"
"TRT1","410"
"TRT1","411"
"TRT1","412"
"TRT1","413"
"TRT1","414"
"TRT1","415"
"TRT1","417"
"TRT1","418"
"TRT1","419"
"TRT1","420"
"TRT1","421"
"TRT1","422"
"TRT1","423"
"TRT1","427"
"TRT1","428"
"TRT1","429"
"TRT1","430"
"TRT1","431"
"TRT1","432"
"TRT1","433"
"TRT1","434"
"TRT1","435"
"TRT1","436"
"TRT1","437"
"TRT1","438"
"TRT1","439"
"TRT1","440"
"TRT1","441"
"TRT1","442"
"TRT1","443"
"TRT1","444"
"TRT1","445"
"TRT1","446"
"TRT1","447"
"TRT1","448"
"TRT1","450"
"TRT1","451"
"TRT1","452"
"TRT1","453"
"TRT1","454"
"TRT1","455"
"TRT1","456"
"TRT1","457"
"TRT1","458"
"TRT1","459"
"TRT1","460"
"TRT1","461"
"TRT1","462"
"TRT1","463"
"TRT1","464"
"TRT1","465"
"TRT1","466"
"TRT1","467"
"TRT1","468"
"TRT1","469"
"TRT1","470"
"TRT1","471"
"TRT1","472"
"TRT1","473"
"TRT1","474"
"TRT1","475"
"TRT1","476"
"TRT1","477"
"TRT1","478"
"TRT1","479"
"TRT1","480"
"TRT1","481"
"TRT1","482"
"TRT1","483"
"TRT1","484"
"TRT1","485"
"TRT1","486"
"TRT1","487"
"TRT1","488"
"TRT1","489"
"TRT1","490"
"TRT1","491"
"TRT1","492"
"TRT1","493"
"TRT1","494"
"TRT1","495"
"TRT1","496"
"TRT1","497"
"TRT1","498"
"TRT1","499"
"TRT1","500"
"TRT1","501"
"TRT1","502"
"TRT1","503"
"TRT1","504"
"TRT1","505"
"TRT1","506"
"TRT1","507"
"TRT1","508"
"TRT1","509"
"TRT1","510"
"TRT1","511"
"TRT1","512"
"TRT1","514"
"TRT1","515"
"TRT1","517"
"TRT1","519"
"TRT1","521"
"TRT1","522"
"TRT1","525"
"TRT1","526"
"TRT1","528"
"TRT1","6203"
"TRT1","70803"
"TRT1","72980"
"TRT1","74453"
"TRT1","75580"
"TRT1","76596"
"TRT1","78552"
"TRT1","78894"
"TRT1","78895"
"TRT1","79444"
"TRT1","79482"
"TRT1","79974"
"TRT1","80274"
"TRT1","81330"
"TRT1","81405"
"TRT1","81493"
"TRT1","81494"
"TRT1","9324"
"TRT10","27628"
"TRT10","27629"
"TRT10","27630"
"TRT10","27631"
"TRT10","27632"
"TRT10","27633"
"TRT10","27634"
"TRT10","27635"
"TRT10","27636"
"TRT10","27637"
"TRT10","27638"
"TRT10","27639"
"TRT10","27640"
"TRT10","27641"
"TRT10","27642"
"TRT10","27643"
"TRT10","27644"
"TRT10","27645"
"TRT10","27646"
"TRT10","27647"
"TRT10","27648"
"TRT10","27649"
"TRT10","27650"
"TRT10","27651"
"TRT10","27652"
"TRT10","27653"
"TRT10","27654"
"TRT10","27655"
"TRT10","27656"
"TRT10","27657"
"TRT10","27658"
"TRT10","27659"
"TRT10","27660"
"TRT10","27661"
"TRT10","27662"
"TRT10","27663"
"TRT10","27672"
"TRT10","27673"
"TRT10","27674"
"TRT10","27675"
"TRT10","27676"
"TRT10","27677"
"TRT10","27678"
"TRT10","27679"
"TRT10","27681"
"TRT10","27682"
"TRT10","27683"
"TRT10","27684"
"TRT10","27685"
"TRT10","27686"
"TRT10","27687"
"TRT10","27688"
"TRT10","43675"
"TRT10","79109"
"TRT10","79111"
"TRT10","79526"
"TRT10","79527"
"TRT10","80404"
"TRT10","81707"
"TRT10","81708"
"TRT10","81709"
"TRT11","27762"
"TRT11","27763"
"TRT11","27764"
"TRT11","27765"
"TRT11","27766"
"TRT11","27767"
"TRT11","27768"
"TRT11","27769"
"TRT11","27770"
"TRT11","27771"
"TRT11","27772"
"TRT11","27773"
"TRT11","27774"
"TRT11","27775"
"TRT11","27776"
"TRT11","27777"
"TRT11","27778"
"TRT11","27779"
"TRT11","27780"
"TRT11","27781"
"TRT11","27782"
"TRT11","27784"
"TRT11","27785"
"TRT11","27787"
"TRT11","27788"
"TRT11","27789"
"TRT11","27791"
"TRT11","27792"
"TRT11","27793"
"TRT11","27794"
"TRT11","27795"
"TRT11","27796"
"TRT11","27797"
"TRT11","27798"
"TRT11","27799"
"TRT11","27800"
"TRT11","27801"
"TRT11","27805"
"TRT11","27821"
"TRT11","27822"
"TRT11","27823"
"TRT11","27824"
"TRT11","27825"
"TRT11","27826"
"TRT11","27827"
"TRT11","27828"
