codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;PIB_percapita;tipo_processo;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;Median(numero_dias);Count*(npu);Sum(numero_dias)
TRF5;G1;12205;Federal;ª VARA FEDERAL - PETROLINA/PE;PE;Grande;8101.25;Criminal;;Geral;Acervo Grande;9;2;31
TRF5;G1;12205;Federal;ª VARA FEDERAL - PETROLINA/PE;PE;Grande;8101.25;Execução Fiscal;;Geral;Acervo Grande;96;1;96
TRF5;G1;12208;Federal;ª VARA FEDERAL - RECIFE/PE;PE;Grande;159.031.796.875;Civel;;Execucao fiscal;Acervo Grande;106;1;106
TRF5;G1;12208;Federal;ª VARA FEDERAL - RECIFE/PE;PE;Grande;159.031.796.875;Execução Fiscal;;Execucao fiscal;Acervo Grande;101;4;466
TRF5;G1;12213;Federal;ª VARA FEDERAL - CARUARU/PE;PE;Grande;810.852.001.953;Civel;;Geral;Acervo Médio;90;1;90
TRF5;G1;12213;Federal;ª VARA FEDERAL - CARUARU/PE;PE;Grande;810.852.001.953;Criminal;;Geral;Acervo Médio;34;7;263
TRF5;G1;12213;Federal;ª VARA FEDERAL - CARUARU/PE;PE;Grande;810.852.001.953;Execução Fiscal;;Geral;Acervo Médio;93;2;198
TRF5;G1;12214;Federal;ª VARA FEDERAL - PETROLINA/PE;PE;Grande;8101.25;Criminal;;Geral;Acervo Grande;24;6;358
TRF5;G1;12215;Federal;ª VARA FEDERAL - SERRRA TALHADA/PE;PE;M�dio;677.431.982.422;Criminal;;Geral;Acervo Grande;11;1;11
TRF5;G1;12217;Federal;ª VARA FEDERAL - SALGUEIRO/PE;PE;M�dio;568.420.996.094;Criminal;;Geral;Acervo Grande;28;4;109
TRF5;G1;12219;Federal;ª VARA FEDERAL - RECIFE/PE;PE;Grande;159.031.796.875;Criminal;;Execucao fiscal;Acervo Grande;149;1;149
TRF5;G1;12219;Federal;ª VARA FEDERAL - RECIFE/PE;PE;Grande;159.031.796.875;Execução Fiscal;;Execucao fiscal;Acervo Grande;111;26;2921
TRF5;G1;12221;Federal;ª VARA FEDERAL - CARUARU/PE;PE;Grande;810.852.001.953;Civel;;Geral;Acervo Grande;107;1;107
TRF5;G1;12221;Federal;ª VARA FEDERAL - CARUARU/PE;PE;Grande;810.852.001.953;Criminal;;Geral;Acervo Grande;20;8;494
TRF5;G1;12221;Federal;ª VARA FEDERAL - CARUARU/PE;PE;Grande;810.852.001.953;Execução Fiscal;;Geral;Acervo Grande;73;2;205
TRF5;G1;12222;Federal;ª VARA FEDERAL - NATAL/RN;RN;Grande;12862.25;Civel;;Civel Pura;Acervo Médio;89;9;799
TRF5;G1;12223;Federal;ª VARA FEDERAL - NATAL/RN;RN;Grande;12862.25;Criminal;;Criminal Pura;Acervo Grande;25;60;2231
TRF5;G1;12225;Federal;ª VARA FEDERAL - NATAL/RN;RN;Grande;12862.25;Civel;;Civel Pura;Acervo Médio;92;6;585
TRF5;G1;12226;Federal;ª VARA FEDERAL - NATAL/RN;RN;Grande;12862.25;Civel;;Civel Pura;Acervo Médio;98;3;292
TRF5;G1;12226;Federal;ª VARA FEDERAL - NATAL/RN;RN;Grande;12862.25;Fazenda;;Civel Pura;Acervo Médio;70;2;204
TRF5;G1;12227;Federal;ª VARA FEDERAL - NATAL/RN;RN;Grande;12862.25;Execução Fiscal;;Execucao fiscal;Acervo Grande;92;7;705
TRF5;G1;12229;Federal;ª VARA FEDERAL - MOSSORO/RN;RN;Grande;1.191.612.988.281;Civel;;Geral;Acervo Grande;112;1;112
TRF5;G1;12229;Federal;ª VARA FEDERAL - MOSSORO/RN;RN;Grande;1.191.612.988.281;Criminal;;Geral;Acervo Grande;10;20;389
TRF5;G1;12230;Federal;ª VARA FEDERAL - CAICO/RN;RN;M�dio;768.539.013.672;Civel;;Geral;Acervo Grande;139;3;330
TRF5;G1;12230;Federal;ª VARA FEDERAL - CAICO/RN;RN;M�dio;768.539.013.672;Criminal;;Geral;Acervo Grande;42;5;207
TRF5;G1;12230;Federal;ª VARA FEDERAL - CAICO/RN;RN;M�dio;768.539.013.672;Execução Fiscal;;Geral;Acervo Grande;77;1;77
TRF5;G1;12231;Federal;ª VARA FEDERAL - ARACAJU/SE;SE;Grande;1.299.437.988.281;Civel;;Geral;Acervo Grande;19;2;158
TRF5;G1;12231;Federal;ª VARA FEDERAL - ARACAJU/SE;SE;Grande;1.299.437.988.281;Criminal;;Geral;Acervo Grande;14;21;611
TRF5;G1;12232;Federal;ª VARA FEDERAL - ARACAJU/SE;SE;Grande;1.299.437.988.281;Civel;;Geral;Acervo Médio;127;4;523
TRF5;G1;12232;Federal;ª VARA FEDERAL - ARACAJU/SE;SE;Grande;1.299.437.988.281;Criminal;;Geral;Acervo Médio;8;21;383
TRF5;G1;12233;Federal;ª VARA FEDERAL - ARACAJU/SE;SE;Grande;1.299.437.988.281;Civel;;Geral;Acervo Grande;96;3;235
TRF5;G1;12233;Federal;ª VARA FEDERAL - ARACAJU/SE;SE;Grande;1.299.437.988.281;Criminal;;Geral;Acervo Grande;24;10;285
TRF5;G1;12234;Federal;ª VARA FEDERAL - ARACAJU/SE;SE;Grande;1.299.437.988.281;Civel;;Execucao fiscal;Acervo Grande;81;2;240
TRF5;G1;12234;Federal;ª VARA FEDERAL - ARACAJU/SE;SE;Grande;1.299.437.988.281;Execução Fiscal;;Execucao fiscal;Acervo Grande;8;14;810
TRF5;G1;12236;Federal;ª VARA FEDERAL - ITABAIANA/SE;SE;M�dio;769.335.986.328;Civel;;Geral;Acervo Grande;9;1;9
TRF5;G1;12236;Federal;ª VARA FEDERAL - ITABAIANA/SE;SE;M�dio;769.335.986.328;Criminal;;Geral;Acervo Grande;8;14;180
TRF5;G1;12236;Federal;ª VARA FEDERAL - ITABAIANA/SE;SE;M�dio;769.335.986.328;Execução Fiscal;;Geral;Acervo Grande;83;3;249
TRF5;G1;12237;Federal;ª VARA FEDERAL - ESTANCIA/SE;SE;M�dio;1.248.220.996.094;Civel;;Geral;Acervo Grande;65;2;173
TRF5;G1;12237;Federal;ª VARA FEDERAL - ESTANCIA/SE;SE;M�dio;1.248.220.996.094;Criminal;;Geral;Acervo Grande;14;12;487
TRF5;G1;12237;Federal;ª VARA FEDERAL - ESTANCIA/SE;SE;M�dio;1.248.220.996.094;Execução Fiscal;;Geral;Acervo Grande;85;5;472
TRF5;G1;13694;Federal;ª VARA FEDERAL - MOSSORO/RN;RN;Grande;1.191.612.988.281;Civel;;Geral;Acervo Médio;67;2;208
TRF5;G1;13694;Federal;ª VARA FEDERAL - MOSSORO/RN;RN;Grande;1.191.612.988.281;Criminal;;Geral;Acervo Médio;7;16;250
TRF5;G1;13694;Federal;ª VARA FEDERAL - MOSSORO/RN;RN;Grande;1.191.612.988.281;Execução Fiscal;;Geral;Acervo Médio;25;1;25
TRF5;G1;13702;Federal;ª VARA FEDERAL - MONTEIRO/PB;PB;M�dio;532.227.001.953;Criminal;;Geral;Acervo Grande;19;4;115
TRF5;G1;13859;Federal;ª VARA FEDERAL - GOIANA/PE;PE;M�dio;852.144.042.969;Criminal;;Geral;Acervo Grande;12;5;176
TRF5;G1;13860;Federal;ª VARA FEDERAL - PALMARES-/PE;PE;M�dio;658.097.998.047;Civel;;Geral;Acervo Grande;142;1;142
TRF5;G1;13860;Federal;ª VARA FEDERAL - PALMARES-/PE;PE;M�dio;658.097.998.047;Criminal;;Geral;Acervo Grande;31;3;95
TRF5;G1;13861;Federal;ª VARA FEDERAL - OURICURI/PE;PE;M�dio;397.818.994.141;Criminal;;Geral;Acervo Grande;101;1;101
TRF5;G1;13884;Federal;ª VARA FEDERAL - ARCOVERDE/PE;PE;M�dio;519.450.976.562;Civel;;Geral;Acervo Grande;142;2;291
TRF5;G1;13884;Federal;ª VARA FEDERAL - ARCOVERDE/PE;PE;M�dio;519.450.976.562;Criminal;;Geral;Acervo Grande;17;3;73
TRF5;G1;13885;Federal;ª VARA FEDERAL - CRATEUS/CE;CE;M�dio;440.187.011.719;Civel;;Geral;Acervo Grande;100;1;100
TRF5;G1;13885;Federal;ª VARA FEDERAL - CRATEUS/CE;CE;M�dio;440.187.011.719;Criminal;;Geral;Acervo Grande;24;1;24
TRF5;G1;13886;Federal;ª VARA FEDERAL - QUIXADA/CE;CE;M�dio;487.729.980.469;Civel;;Geral;Acervo Grande;105;1;105
TRF5;G1;13886;Federal;ª VARA FEDERAL - QUIXADA/CE;CE;M�dio;487.729.980.469;Criminal;;Geral;Acervo Grande;15;10;350
TRF5;G1;13886;Federal;ª VARA FEDERAL - QUIXADA/CE;CE;M�dio;487.729.980.469;Execução Fiscal;;Geral;Acervo Grande;70;1;70
TRF5;G1;13888;Federal;ª VARA FEDERAL - IGUATU/CE;CE;M�dio;619.633.007.812;Criminal;;Geral;Acervo Grande;50;5;254
TRF5;G1;13888;Federal;ª VARA FEDERAL - IGUATU/CE;CE;M�dio;619.633.007.812;Execução Fiscal;;Geral;Acervo Grande;98;1;98
TRF5;G1;13889;Federal;ª VARA FEDERAL - ASSU/RN;RN;M�dio;594.008.984.375;Civel;;Geral;Acervo Grande;5;2;90
TRF5;G1;13889;Federal;ª VARA FEDERAL - ASSU/RN;RN;M�dio;594.008.984.375;Criminal;;Geral;Acervo Grande;9;10;185
TRF5;G1;13889;Federal;ª VARA FEDERAL - ASSU/RN;RN;M�dio;594.008.984.375;Execução Fiscal;;Geral;Acervo Grande;75;8;567
TRF5;G1;13890;Federal;ª VARA FEDERAL - PAU DOS FERROS/RN;RN;M�dio;683.339.013.672;Criminal;;Geral;Acervo Grande;23;10;306
TRF5;G1;13899;Federal;ª VARA FEDERAL - JABOATÃO DOS GUARARAPES/PE;PE;Grande;1.027.904.980.469;Execução Fiscal;;Geral;Acervo Grande;81;2;214
TRF5;G1;13900;Federal;ª VARA FEDERAL - JABOATAO DOS GUARARAPES/PE;PE;Grande;1.027.904.980.469;Execução Fiscal;;Geral;Acervo Grande;97;5;579
TRF5;G1;14136;Federal;ª VARA FEDERAL - JOAO PESSOA/PB;PB;Grande;1.230.119.042.969;Criminal;;Geral;Acervo Grande;31;3;189
TRF5;G1;14136;Federal;ª VARA FEDERAL - JOAO PESSOA/PB;PB;Grande;1.230.119.042.969;Execução Fiscal;;Geral;Acervo Grande;102;1;102
TRF5;G1;15298;Federal;ª VARA FEDERAL - SANTANA DO IPANEMA/AL;AL;M�dio;443.677.978.516;Criminal;;Geral;Acervo Grande;36;5;220
TRF5;G1;15298;Federal;ª VARA FEDERAL - SANTANA DO IPANEMA/AL;AL;M�dio;443.677.978.516;Execução Fiscal;;Geral;Acervo Grande;149;1;149
TRF5;G1;15385;Federal;ª VARA FEDERAL - NATAL/RN;RN;Grande;12862.25;Criminal;;Criminal Pura;Acervo Grande;36;68;2486
TRF5;G1;16023;Federal;ª VARA FEDERAL - PATOS/PB;PB;Grande;610.710.009.766;Civel;;Geral;Acervo Grande;1;2;79
TRF5;G1;16023;Federal;ª VARA FEDERAL - PATOS/PB;PB;Grande;610.710.009.766;Criminal;;Geral;Acervo Grande;36;6;342
TRF5;G1;16023;Federal;ª VARA FEDERAL - PATOS/PB;PB;Grande;610.710.009.766;Execução Fiscal;;Geral;Acervo Grande;126;1;126
TRF5;G1;16487;Federal;ª VARA FEDERAL - LAGARTO/SE;SE;M�dio;664.691.992.188;Criminal;;Geral;Acervo Grande;62;6;358
TRF5;G1;16487;Federal;ª VARA FEDERAL - LAGARTO/SE;SE;M�dio;664.691.992.188;Execução Fiscal;;Geral;Acervo Grande;75;4;377
TRF5;G1;16525;Federal;ª VARA FEDERAL - ITAPIPOCA/CE;CE;Grande;463.914.013.672;Criminal;;Geral;Acervo Grande;15;5;105
TRF5;G1;16529;Federal;ª VARA FEDERAL - ARAPIRACA/AL;AL;Grande;788.033.984.375;Criminal;;Geral;Acervo Médio;20;8;445
TRF5;G1;16530;Federal;ª VARA FEDERAL - MACEIO/AL;AL;Grande;1.096.237.011.719;Civel;;Geral;Acervo Médio;93;4;401
TRF5;G1;16530;Federal;ª VARA FEDERAL - MACEIO/AL;AL;Grande;1.096.237.011.719;Criminal;;Geral;Acervo Médio;20;17;425
TRF5;G1;16533;Federal;ª VARA FEDERAL - RECIFE/PE;PE;Grande;159.031.796.875;Civel;;Execucao fiscal;Acervo Grande;83;1;83
TRF5;G1;16533;Federal;ª VARA FEDERAL - RECIFE/PE;PE;Grande;159.031.796.875;Execução Fiscal;;Execucao fiscal;Acervo Grande;135;18;2202
TRF5;G1;16979;Federal;ª VARA FEDERAL - CABO DE SANTO AGOSTINHO/PE;PE;Grande;2.230.108.984.375;Execução Fiscal;;Geral;Acervo Grande;83;1;83
TRF5;G1;17907;Federal;ª VARA FEDERAL - FORTALEZA/CE;CE;Grande;12687.5;Criminal;;Criminal Pura;Acervo Grande;14;75;2097
TRF5;G1;17908;Federal;ª VARA FEDERAL - FORTALEZA/CE;CE;Grande;12687.5;Execução Fiscal;;Execucao fiscal;Acervo Grande;70;2;150
TRF5;G1;17910;Federal;ª VARA FEDERAL - CARUARU/PE;PE;Grande;810.852.001.953;Civel;;Geral;Acervo Grande;128;2;256
TRF5;G1;17910;Federal;ª VARA FEDERAL - CARUARU/PE;PE;Grande;810.852.001.953;Criminal;;Geral;Acervo Grande;39;8;445
TRF5;G1;17910;Federal;ª VARA FEDERAL - CARUARU/PE;PE;Grande;810.852.001.953;Execução Fiscal;;Geral;Acervo Grande;114;1;114
TRF5;G1;18090;Federal;Em branco;PB;Grande;1.230.119.042.969;Criminal;;Criminal Pura;Acervo Grande;35;41;1713
TRF5;G1;18091;Federal;TURMA RECURSAL DOS JEF'S/SE;SE;Grande;1.299.437.988.281;Criminal;;Geral;Acervo Grande;16;4;118
TRF5;G1;18211;Federal;ª VARA FEDERAL -MARACANAU/CE;CE;Grande;1.752.358.984.375;Civel;;Geral;Acervo Médio;65;2;211
TRF5;G1;18211;Federal;ª VARA FEDERAL -MARACANAU/CE;CE;Grande;1.752.358.984.375;Criminal;;Geral;Acervo Médio;36;9;455
TRF5;G1;18213;Federal;ª VARA FEDERAL - SERRA TALHADA/PE;PE;M�dio;677.431.982.422;Civel;;Geral;Acervo Grande;151;1;151
TRF5;G1;18213;Federal;ª VARA FEDERAL - SERRA TALHADA/PE;PE;M�dio;677.431.982.422;Criminal;;Geral;Acervo Grande;20;5;115
TRF5;G1;18227;Federal;ª VARA FEDERAL - CEARA-MIRIM/RN;RN;M�dio;516.860.986.328;Criminal;;Geral;Acervo Grande;15;17;438
TRF5;G1;18227;Federal;ª VARA FEDERAL - CEARA-MIRIM/RN;RN;M�dio;516.860.986.328;Execução Fiscal;;Geral;Acervo Grande;19;9;333
TRT1;G1;33688;Trabalho;ANGRA DOS REIS - 1ª VARA DO TRABALHO;RJ;Grande;2.683.541.992.188;Execução Fiscal;;Trabalho;Acervo Grande;1394;3;4661
TRT1;G1;33689;Trabalho;ARARUAMA - 1ª VARA DO TRABALHO;RJ;Grande;1.027.487.988.281;Civel;;Trabalho;Acervo Grande;121;1;121
TRT1;G1;33689;Trabalho;ARARUAMA - 1ª VARA DO TRABALHO;RJ;Grande;1.027.487.988.281;Trabalho;;Trabalho;Acervo Grande;124;3;360
TRT1;G1;33690;Trabalho;BARRA DO PIRAÍ - 1ª VARA DO TRABALHO;RJ;M�dio;1.157.162.011.719;Execução Fiscal;;Trabalho;Acervo Médio;1376;2;3137
TRT1;G1;33690;Trabalho;BARRA DO PIRAÍ - 1ª VARA DO TRABALHO;RJ;M�dio;1.157.162.011.719;Trabalho;;Trabalho;Acervo Médio;945;2;2010
TRT1;G1;33691;Trabalho;BARRA MANSA - 1ª VARA DO TRABALHO;RJ;Grande;1.986.609.960.938;Civel;;Trabalho;Acervo Grande;71;1;71
TRT1;G1;33691;Trabalho;BARRA MANSA - 1ª VARA DO TRABALHO;RJ;Grande;1.986.609.960.938;Execução Fiscal;;Trabalho;Acervo Grande;1080;1;1080
TRT1;G1;33691;Trabalho;BARRA MANSA - 1ª VARA DO TRABALHO;RJ;Grande;1.986.609.960.938;Trabalho;;Trabalho;Acervo Grande;1266;3;3729
TRT1;G1;33693;Trabalho;CABO FRIO - 2ª VARA DO TRABALHO;RJ;Grande;2.470.916.992.188;Civel;;Trabalho;Acervo Médio;91;1;91
TRT1;G1;33693;Trabalho;CABO FRIO - 2ª VARA DO TRABALHO;RJ;Grande;2.470.916.992.188;Trabalho;;Trabalho;Acervo Médio;107;2;1657
TRT1;G1;33694;Trabalho;CAMPOS DOS GOYTACAZES - 1ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Civel;;Trabalho;Acervo Grande;1032;11;10725
TRT1;G1;33694;Trabalho;CAMPOS DOS GOYTACAZES - 1ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Execução Fiscal;;Trabalho;Acervo Grande;1513;2;3363
TRT1;G1;33694;Trabalho;CAMPOS DOS GOYTACAZES - 1ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Trabalho;;Trabalho;Acervo Grande;1137;15;16635
TRT1;G1;33695;Trabalho;CAMPOS DOS GOYTACAZES - 2ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Civel;;Trabalho;Acervo Grande;684;3;2299
TRT1;G1;33695;Trabalho;CAMPOS DOS GOYTACAZES - 2ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Trabalho;;Trabalho;Acervo Grande;1219;1;1219
TRT1;G1;33696;Trabalho;CAMPOS DOS GOYTACAZES - 3ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Civel;;Trabalho;Acervo Grande;57;1;57
TRT1;G1;33696;Trabalho;CAMPOS DOS GOYTACAZES - 3ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Execução Fiscal;;Trabalho;Acervo Grande;1731;1;1731
TRT1;G1;33696;Trabalho;CAMPOS DOS GOYTACAZES - 3ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Trabalho;;Trabalho;Acervo Grande;741;11;7236
TRT1;G1;33697;Trabalho;CAMPOS DOS GOYTACAZES - 4ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Civel;;Trabalho;Acervo Grande;750;7;5509
TRT1;G1;33697;Trabalho;CAMPOS DOS GOYTACAZES - 4ª VARA DO TRABALHO;RJ;Grande;451.173.203.125;Trabalho;;Trabalho;Acervo Grande;1173;14;16276
TRT1;G1;33713;Trabalho;DUQUE DE CAXIAS - 1ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Execução Fiscal;;Trabalho;Acervo Médio;1136;20;25083
TRT1;G1;33713;Trabalho;DUQUE DE CAXIAS - 1ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Trabalho;;Trabalho;Acervo Médio;878;8;8424
TRT1;G1;33714;Trabalho;DUQUE DE CAXIAS - 2ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Execução Fiscal;;Trabalho;Acervo Grande;1800;5;9106
TRT1;G1;33714;Trabalho;DUQUE DE CAXIAS - 2ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Trabalho;;Trabalho;Acervo Grande;754;5;3629
TRT1;G1;33715;Trabalho;DUQUE DE CAXIAS - 3ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Execução Fiscal;;Trabalho;Acervo Grande;2315;5;10354
TRT1;G1;33715;Trabalho;DUQUE DE CAXIAS - 3ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Trabalho;;Trabalho;Acervo Grande;835;14;14361
TRT1;G1;33716;Trabalho;DUQUE DE CAXIAS - 4ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Execução Fiscal;;Trabalho;Acervo Grande;2287;1;2287
TRT1;G1;33716;Trabalho;DUQUE DE CAXIAS - 4ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Trabalho;;Trabalho;Acervo Grande;876;10;10617
TRT1;G1;33717;Trabalho;DUQUE DE CAXIAS - 5ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Trabalho;;Trabalho;Acervo Grande;65;13;6673
TRT1;G1;33718;Trabalho;DUQUE DE CAXIAS - 6ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Trabalho;;Trabalho;Acervo Grande;854;5;3628
TRT1;G1;33719;Trabalho;DUQUE DE CAXIAS - 7ª VARA DO TRABALHO;RJ;Grande;2.950.124.023.438;Trabalho;;Trabalho;Acervo Grande;875;3;2405
TRT1;G1;33720;Trabalho;ITABORAÍ - 1ª VARA DO TRABALHO;RJ;Grande;879.204.980.469;Civel;;Trabalho;Acervo Médio;97;18;1786
TRT1;G1;33720;Trabalho;ITABORAÍ - 1ª VARA DO TRABALHO;RJ;Grande;879.204.980.469;Execução Fiscal;;Trabalho;Acervo Médio;1321;1;1321
TRT1;G1;33720;Trabalho;ITABORAÍ - 1ª VARA DO TRABALHO;RJ;Grande;879.204.980.469;Trabalho;;Trabalho;Acervo Médio;106;6;1450
TRT1;G1;33721;Trabalho;ITAGUAÍ - 1ª VARA DO TRABALHO;RJ;Grande;2.847.905.078.125;Trabalho;;Trabalho;Acervo Médio;1189;9;10124
TRT1;G1;33722;Trabalho;ITAGUAÍ - 2ª VARA DO TRABALHO;RJ;Grande;2.847.905.078.125;Trabalho;;Trabalho;Acervo Médio;97;2;1438
TRT1;G1;33723;Trabalho;ITAPERUNA - 1ª VARA DO TRABALHO;RJ;M�dio;1.290.884.960.938;Execução Fiscal;;Trabalho;Acervo Grande;1153;2;2784
TRT1;G1;33723;Trabalho;ITAPERUNA - 1ª VARA DO TRABALHO;RJ;M�dio;1.290.884.960.938;Trabalho;;Trabalho;Acervo Grande;103;3;315
TRT1;G1;33724;Trabalho;MACAÉ - 1ª VARA DO TRABALHO;RJ;Grande;363.004.609.375;Civel;;Trabalho;Acervo Grande;41;2;174
TRT1;G1;33724;Trabalho;MACAÉ - 1ª VARA DO TRABALHO;RJ;Grande;363.004.609.375;Execução Fiscal;;Trabalho;Acervo Grande;1786;1;1786
TRT1;G1;33724;Trabalho;MACAÉ - 1ª VARA DO TRABALHO;RJ;Grande;363.004.609.375;Trabalho;;Trabalho;Acervo Grande;1093;23;23510
TRT1;G1;33725;Trabalho;MACAÉ - 2ª VARA DO TRABALHO;RJ;Grande;363.004.609.375;Trabalho;;Trabalho;Acervo Grande;883;14;11162
TRT1;G1;33726;Trabalho;MACAÉ - 3ª VARA DO TRABALHO;RJ;Grande;363.004.609.375;Execução Fiscal;;Trabalho;Acervo Grande;1331;1;1331
TRT1;G1;33726;Trabalho;MACAÉ - 3ª VARA DO TRABALHO;RJ;Grande;363.004.609.375;Trabalho;;Trabalho;Acervo Grande;1140;16;18182
TRT1;G1;33728;Trabalho;MARICÁ - 1ª VARA DO TRABALHO;RJ;Grande;874.408.007.812;Execução Fiscal;;Trabalho;Acervo Médio;1338;1;1338
TRT1;G1;33729;Trabalho;NILÓPOLIS - 1ª VARA DO TRABALHO;RJ;Grande;943.354.980.469;Trabalho;;Trabalho;Acervo Médio;127;13;6947
TRT1;G1;33730;Trabalho;NITERÓI - 1ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Civel;;Trabalho;Acervo Médio;78;1;78
TRT1;G1;33730;Trabalho;NITERÓI - 1ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Trabalho;;Trabalho;Acervo Médio;54;6;1745
TRT1;G1;33731;Trabalho;NITERÓI - 2ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Execução Fiscal;;Trabalho;Acervo Médio;1197;1;1197
TRT1;G1;33731;Trabalho;NITERÓI - 2ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Trabalho;;Trabalho;Acervo Médio;1099;5;4978
TRT1;G1;33732;Trabalho;NITERÓI - 3ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Trabalho;;Trabalho;Acervo Médio;102;6;4517
TRT1;G1;33733;Trabalho;NITERÓI - 4ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Trabalho;;Trabalho;Acervo Médio;645;4;2868
TRT1;G1;33734;Trabalho;NITERÓI - 5ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Execução Fiscal;;Trabalho;Acervo Médio;1894;1;1894
TRT1;G1;33734;Trabalho;NITERÓI - 5ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Trabalho;;Trabalho;Acervo Médio;680;1;680
TRT1;G1;33735;Trabalho;NITERÓI - 6ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Trabalho;;Trabalho;Acervo Médio;1173;3;4177
TRT1;G1;33736;Trabalho;NITERÓI - 7ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Trabalho;;Trabalho;Acervo Médio;28;3;998
TRT1;G1;33737;Trabalho;NITERÓI - 8ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Execução Fiscal;;Trabalho;Acervo Médio;1131;1;1131
TRT1;G1;33737;Trabalho;NITERÓI - 8ª VARA DO TRABALHO;RJ;Grande;2.253.031.054.688;Trabalho;;Trabalho;Acervo Médio;659;2;2020
TRT1;G1;33738;Trabalho;NOVA FRIBURGO - 1ª VARA DO TRABALHO;RJ;Grande;1.477.016.015.625;Execução Fiscal;;Trabalho;Acervo Médio;1259;2;3003
TRT1;G1;33738;Trabalho;NOVA FRIBURGO - 1ª VARA DO TRABALHO;RJ;Grande;1.477.016.015.625;Trabalho;;Trabalho;Acervo Médio;959;18;15814
TRT1;G1;33739;Trabalho;NOVA FRIBURGO - 2ª VARA DO TRABALHO;RJ;Grande;1.477.016.015.625;Execução Fiscal;;Trabalho;Acervo Médio;1401;1;1401
TRT1;G1;33739;Trabalho;NOVA FRIBURGO - 2ª VARA DO TRABALHO;RJ;Grande;1.477.016.015.625;Trabalho;;Trabalho;Acervo Médio;847;4;4076
TRT1;G1;33740;Trabalho;NOVA IGUAÇU - 1ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Trabalho;;Trabalho;Acervo Grande;79;2;1225
TRT1;G1;33741;Trabalho;NOVA IGUAÇU - 2ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Execução Fiscal;;Trabalho;Acervo Grande;882;2;2794
TRT1;G1;33741;Trabalho;NOVA IGUAÇU - 2ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Trabalho;;Trabalho;Acervo Grande;1029;3;2996
TRT1;G1;33742;Trabalho;NOVA IGUAÇU - 3ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Trabalho;;Trabalho;Acervo Grande;918;3;1979
TRT1;G1;33743;Trabalho;NOVA IGUAÇU - 4ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Trabalho;;Trabalho;Acervo Grande;834;5;3748
TRT1;G1;33744;Trabalho;NOVA IGUAÇU - 5ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Execução Fiscal;;Trabalho;Acervo Grande;1217;1;1217
TRT1;G1;33744;Trabalho;NOVA IGUAÇU - 5ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Trabalho;;Trabalho;Acervo Grande;798;6;6280
TRT1;G1;33745;Trabalho;NOVA IGUAÇU - 6ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Execução Fiscal;;Trabalho;Acervo Grande;1197;5;5772
TRT1;G1;33745;Trabalho;NOVA IGUAÇU - 6ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Trabalho;;Trabalho;Acervo Grande;806;3;2917
TRT1;G1;33746;Trabalho;NOVA IGUAÇU - 7ª VARA DO TRABALHO;RJ;Grande;1.104.651.953.125;Trabalho;;Trabalho;Acervo Grande;775;2;1991
