COD;DESCRICAO;CODUF;DESCUF;SIGLAUF;LONGITUDE;LATITUDE
2602209;BOM JARDIM;26;PERNAMBUCO;PE;-35,5871395;-7,799512181
2602308;BONITO;26;PERNAMBUCO;PE;-35,72852793;-8,4722605
2602407;BREJÃO;26;PERNAMBUCO;PE;-36,56469666;-9,027249151
2602506;BREJINHO;26;PERNAMBUCO;PE;-37,28733455;-7,345671276
2602605;BREJO DA MADRE DE DEUS;26;PERNAMBUCO;PE;-36,37039144;-8,1489565
2602704;BUENOS AIRES;26;PERNAMBUCO;PE;-35,32957041;-7,72437221
2602803;BUÍQUE;26;PERNAMBUCO;PE;-37,15698811;-8,622059041
2602902;CABO DE SANTO AGOSTINHO;26;PERNAMBUCO;PE;-35,03848897;-8,28986423
2603009;CABROBÓ;26;PERNAMBUCO;PE;-39,30984134;-8,515105483
2603108;CACHOEIRINHA;26;PERNAMBUCO;PE;-36,23599141;-8,486831073
2603207;CAETÉS;26;PERNAMBUCO;PE;-36,62480401;-8,775594845
2603306;CALÇADO;26;PERNAMBUCO;PE;-36,33328808;-8,738377944
2603405;CALUMBI;26;PERNAMBUCO;PE;-38,15374592;-7,938427327
2603454;CAMARAGIBE;26;PERNAMBUCO;PE;-34,99572136;-8,020521767
2603504;CAMOCIM DE SÃO FÉLIX;26;PERNAMBUCO;PE;-35,76519473;-8,36213804
2603603;CAMUTANGA;26;PERNAMBUCO;PE;-35,28279064;-7,40708242
2603702;CANHOTINHO;26;PERNAMBUCO;PE;-36,19357488;-8,883870562
2603801;CAPOEIRAS;26;PERNAMBUCO;PE;-36,62379802;-8,73614268
2603900;CARNAÍBA;26;PERNAMBUCO;PE;-37,7933989;-7,803058219
2603926;CARNAUBEIRA DA PENHA;26;PERNAMBUCO;PE;-38,74342195;-8,320607965
2604007;CARPINA;26;PERNAMBUCO;PE;-35,25806061;-7,846886716
2604106;CARUARU;26;PERNAMBUCO;PE;-35,96707336;-8,285898
2604155;CASINHAS;26;PERNAMBUCO;PE;-35,7253231;-7,743206568
2604205;CATENDE;26;PERNAMBUCO;PE;-35,72166666;-8,6703075
2604304;CEDRO;26;PERNAMBUCO;PE;-39,23713822;-7,717469233
2604403;CHÃ DE ALEGRIA;26;PERNAMBUCO;PE;-35,21372674;-7,99790078
2604502;CHÃ GRANDE;26;PERNAMBUCO;PE;-35,46474081;-8,240112777
2604601;CONDADO;26;PERNAMBUCO;PE;-35,10411849;-7,589382255
2604700;CORRENTES;26;PERNAMBUCO;PE;-36,3297019;-9,128665502
2604809;CORTÊS;26;PERNAMBUCO;PE;-35,5415869;-8,475151217
2604908;CUMARU;26;PERNAMBUCO;PE;-35,69469896;-8,015032443
2605004;CUPIRA;26;PERNAMBUCO;PE;-35,95025737;-8,61128266
2605103;CUSTÓDIA;26;PERNAMBUCO;PE;-37,64109659;-8,089002
2605152;DORMENTES;26;PERNAMBUCO;PE;-40,77073581;-8,448656987
2605202;ESCADA;26;PERNAMBUCO;PE;-35,23615742;-8,36252199
2605301;EXU;26;PERNAMBUCO;PE;-39,72272834;-7,516307
2605400;FEIRA NOVA;26;PERNAMBUCO;PE;-35,39059799;-7,948727742
2605459;FERNANDO DE NORONHA;26;PERNAMBUCO;PE;-32,43518633;-3,852021401
2605509;FERREIROS;26;PERNAMBUCO;PE;-35,24407021;-7,445494205
2605608;FLORES;26;PERNAMBUCO;PE;-37,97145611;-7,861714475
2605707;FLORESTA;26;PERNAMBUCO;PE;-38,57123934;-8,6008265
2605806;FREI MIGUELINHO;26;PERNAMBUCO;PE;-35,92312764;-7,944458247
2605905;GAMELEIRA;26;PERNAMBUCO;PE;-35,38661078;-8,583835771
2606002;GARANHUNS;26;PERNAMBUCO;PE;-36,49305028;-8,88890553
2606101;GLÓRIA DO GOITÁ;26;PERNAMBUCO;PE;-35,29232239;-7,999608472
2606200;GOIANA;26;PERNAMBUCO;PE;-34,9983763;-7,559231855
2606309;GRANITO;26;PERNAMBUCO;PE;-39,61928634;-7,709253282
2606408;GRAVATÁ;26;PERNAMBUCO;PE;-35,57149239;-8,2059995
2606507;IATI;26;PERNAMBUCO;PE;-36,84727597;-9,045709251
2606606;IBIMIRIM;26;PERNAMBUCO;PE;-37,69004669;-8,538762208
2606705;IBIRAJUBA;26;PERNAMBUCO;PE;-36,18046309;-8,580534936
2606804;IGARASSU;26;PERNAMBUCO;PE;-34,91058339;-7,82837199
2606903;IGUARACI;26;PERNAMBUCO;PE;-37,51882112;-7,844774301
2607000;INAJÁ;26;PERNAMBUCO;PE;-37,82448511;-8,902046079
2607109;INGAZEIRA;26;PERNAMBUCO;PE;-37,45767047;-7,677797195
2607208;IPOJUCA;26;PERNAMBUCO;PE;-35,06347194;-8,3969865
2607307;IPUBI;26;PERNAMBUCO;PE;-40,15020875;-7,6497045
2607406;ITACURUBA;26;PERNAMBUCO;PE;-38,68634169;-8,724515065
2607505;ITAÍBA;26;PERNAMBUCO;PE;-37,41894846;-8,9400544
2607604;ILHA DE ITAMARACÁ;26;PERNAMBUCO;PE;-34,82395057;-7,746573318
2607653;ITAMBÉ;26;PERNAMBUCO;PE;-35,11062736;-7,40926386
2607703;ITAPETIM;26;PERNAMBUCO;PE;-37,18843931;-7,378428528
2607752;ITAPISSUMA;26;PERNAMBUCO;PE;-34,88927105;-7,774034765
2607802;ITAQUITINGA;26;PERNAMBUCO;PE;-35,10261457;-7,666393609
2607901;JABOATÃO DOS GUARARAPES;26;PERNAMBUCO;PE;-34,92117347;-8,165391467
2607950;JAQUEIRA;26;PERNAMBUCO;PE;-35,79739521;-8,727969878
2608008;JATAÚBA;26;PERNAMBUCO;PE;-36,49882855;-7,987257777
2608057;JATOBÁ;26;PERNAMBUCO;PE;-38,27503766;-9,185069993
2608107;JOÃO ALFREDO;26;PERNAMBUCO;PE;-35,59150237;-7,860188727
2608206;JOAQUIM NABUCO;26;PERNAMBUCO;PE;-35,52924183;-8,626898299
2608255;JUCATI;26;PERNAMBUCO;PE;-36,49038652;-8,707028964
2608305;JUPI;26;PERNAMBUCO;PE;-36,41173374;-8,706096853
2608404;JUREMA;26;PERNAMBUCO;PE;-36,13595449;-8,719667174
2608453;LAGOA DO CARRO;26;PERNAMBUCO;PE;-35,31260192;-7,844232495
2608503;LAGOA DE ITAENGA;26;PERNAMBUCO;PE;-35,29280365;-7,932378179
2608602;LAGOA DO OURO;26;PERNAMBUCO;PE;-36,46431693;-9,124171838
2608701;LAGOA DOS GATOS;26;PERNAMBUCO;PE;-35,90712104;-8,649254865
2608750;LAGOA GRANDE;26;PERNAMBUCO;PE;-40,27072513;-8,995051485
2608800;LAJEDO;26;PERNAMBUCO;PE;-36,32149662;-8,662856866
2608909;LIMOEIRO;26;PERNAMBUCO;PE;-35,45526105;-7,880198
2609006;MACAPARANA;26;PERNAMBUCO;PE;-35,44987498;-7,555680699
2609105;MACHADOS;26;PERNAMBUCO;PE;-35,51414056;-7,688572486
2609154;MANARI;26;PERNAMBUCO;PE;-37,62682295;-8,960108145
2609204;MARAIAL;26;PERNAMBUCO;PE;-35,81411757;-8,783077601
2609303;MIRANDIBA;26;PERNAMBUCO;PE;-38,73456458;-8,120243802
2609402;MORENO;26;PERNAMBUCO;PE;-35,0948691;-8,11869453
2609501;NAZARÉ DA MATA;26;PERNAMBUCO;PE;-35,2213387;-7,737688
2609600;OLINDA;26;PERNAMBUCO;PE;-34,86131039;-7,992660075
2609709;OROBÓ;26;PERNAMBUCO;PE;-35,6029821;-7,737895134
2609808;OROCÓ;26;PERNAMBUCO;PE;-39,59524578;-8,617945646
2609907;OURICURI;26;PERNAMBUCO;PE;-40,08146258;-7,883151975
2610004;PALMARES;26;PERNAMBUCO;PE;-35,58833599;-8,6790825
2610103;PALMEIRINA;26;PERNAMBUCO;PE;-36,327311;-9,001683285
2610202;PANELAS;26;PERNAMBUCO;PE;-36,0015758;-8,667242285
2610301;PARANATAMA;26;PERNAMBUCO;PE;-36,65842927;-8,920145338
2610400;PARNAMIRIM;26;PERNAMBUCO;PE;-39,57578682;-8,090138327
2610509;PASSIRA;26;PERNAMBUCO;PE;-35,581685;-7,978883942
2610608;PAUDALHO;26;PERNAMBUCO;PE;-35,17915106;-7,897135005
2610707;PAULISTA;26;PERNAMBUCO;PE;-34,88479162;-7,943188
2610806;PEDRA;26;PERNAMBUCO;PE;-36,94279815;-8,4984765
2610905;PESQUEIRA;26;PERNAMBUCO;PE;-36,69551472;-8,355456108
2611002;PETROLÂNDIA;26;PERNAMBUCO;PE;-38,22073355;-8,977343464
2611101;PETROLINA;26;PERNAMBUCO;PE;-40,49999933;-9,397375515
2611200;POÇÃO;26;PERNAMBUCO;PE;-36,7058799;-8,186227009
2611309;POMBOS;26;PERNAMBUCO;PE;-35,39619536;-8,14435986
2611408;PRIMAVERA;26;PERNAMBUCO;PE;-35,35394339;-8,331376086
2611507;QUIPAPÁ;26;PERNAMBUCO;PE;-36,01198953;-8,827885022
2611533;QUIXABA;26;PERNAMBUCO;PE;-37,84644562;-7,71812641
2611606;RECIFE;26;PERNAMBUCO;PE;-34,88894194;-8,062762483
2611705;RIACHO DAS ALMAS;26;PERNAMBUCO;PE;-35,86087495;-8,127032781
2611804;RIBEIRÃO;26;PERNAMBUCO;PE;-35,37613082;-8,51111604
2611903;RIO FORMOSO;26;PERNAMBUCO;PE;-35,15543282;-8,662171085
2612000;SAIRÉ;26;PERNAMBUCO;PE;-35,71024777;-8,327613539
2612109;SALGADINHO;26;PERNAMBUCO;PE;-35,63806124;-7,939483741
2612208;SALGUEIRO;26;PERNAMBUCO;PE;-39,12085098;-8,070677522
2612307;SALOÁ;26;PERNAMBUCO;PE;-36,69272917;-8,975995481
2612406;SANHARÓ;26;PERNAMBUCO;PE;-36,5625072;-8,362961969
2612455;SANTA CRUZ;26;PERNAMBUCO;PE;-40,33768766;-8,237961118
2612471;SANTA CRUZ DA BAIXA VERDE;26;PERNAMBUCO;PE;-38,15313818;-7,821469682
2612505;SANTA CRUZ DO CAPIBARIBE;26;PERNAMBUCO;PE;-36,20395002;-7,9551895
2612554;SANTA FILOMENA;26;PERNAMBUCO;PE;-40,61577519;-8,160511167
2612604;SANTA MARIA DA BOA VISTA;26;PERNAMBUCO;PE;-39,82423573;-8,8041265
2612703;SANTA MARIA DO CAMBUCÁ;26;PERNAMBUCO;PE;-35,88524334;-7,831813426
2612802;SANTA TEREZINHA;26;PERNAMBUCO;PE;-37,48003272;-7,370355739
2612901;SÃO BENEDITO DO SUL;26;PERNAMBUCO;PE;-35,93112262;-8,810438234
2613008;SÃO BENTO DO UNA;26;PERNAMBUCO;PE;-36,44629836;-8,519867521
2613107;SÃO CAITANO;26;PERNAMBUCO;PE;-36,1373598;-8,3273605
2613206;SÃO JOÃO;26;PERNAMBUCO;PE;-36,36825308;-8,877559375
2613305;SÃO JOAQUIM DO MONTE;26;PERNAMBUCO;PE;-35,80949117;-8,4321515
2613404;SÃO JOSÉ DA COROA GRANDE;26;PERNAMBUCO;PE;-35,14570708;-8,894195131
2613503;SÃO JOSÉ DO BELMONTE;26;PERNAMBUCO;PE;-38,75945378;-7,861740055
2613602;SÃO JOSÉ DO EGITO;26;PERNAMBUCO;PE;-37,27507219;-7,474025183
2613701;SÃO LOURENÇO DA MATA;26;PERNAMBUCO;PE;-35,04127754;-7,995938
2613800;SÃO VICENTE FERRER;26;PERNAMBUCO;PE;-35,49012188;-7,592212733
2613909;SERRA TALHADA;26;PERNAMBUCO;PE;-38,29631495;-7,98799752
2614006;SERRITA;26;PERNAMBUCO;PE;-39,29262317;-7,954340398
2614105;SERTÂNIA;26;PERNAMBUCO;PE;-37,2673901;-8,07245
2614204;SIRINHAÉM;26;PERNAMBUCO;PE;-35,11640535;-8,5933695
2614303;MOREILÂNDIA;26;PERNAMBUCO;PE;-39,55375373;-7,629982688
2614402;SOLIDÃO;26;PERNAMBUCO;PE;-37,64747024;-7,602125684
2614501;SURUBIM;26;PERNAMBUCO;PE;-35,7567841;-7,835157057
2614600;TABIRA;26;PERNAMBUCO;PE;-37,54026577;-7,591136513
2614709;TACAIMBÓ;26;PERNAMBUCO;PE;-36,2904043;-8,315610725
2614808;TACARATU;26;PERNAMBUCO;PE;-38,15346116;-9,105699644
2614857;TAMANDARÉ;26;PERNAMBUCO;PE;-35,09064655;-8,704689279
2615003;TAQUARITINGA DO NORTE;26;PERNAMBUCO;PE;-36,04333767;-7,902159826
2615102;TEREZINHA;26;PERNAMBUCO;PE;-36,62147595;-9,057778059
2615201;TERRA NOVA;26;PERNAMBUCO;PE;-39,37442184;-8,230357979
2615300;TIMBAÚBA;26;PERNAMBUCO;PE;-35,31877212;-7,511745674
2615409;TORITAMA;26;PERNAMBUCO;PE;-36,05684349;-8,006650271
2615508;TRACUNHAÉM;26;PERNAMBUCO;PE;-35,23792281;-7,802688613
2615607;TRINDADE;26;PERNAMBUCO;PE;-40,26559061;-7,761794626
2615706;TRIUNFO;26;PERNAMBUCO;PE;-38,10706034;-7,830876359
2615805;TUPANATINGA;26;PERNAMBUCO;PE;-37,34023347;-8,751581659
2615904;TUPARETAMA;26;PERNAMBUCO;PE;-37,31118181;-7,598759465
2616001;VENTUROSA;26;PERNAMBUCO;PE;-36,87837208;-8,576526901
2616100;VERDEJANTE;26;PERNAMBUCO;PE;-38,9742826;-7,932883705
2616183;VERTENTE DO LÉRIO;26;PERNAMBUCO;PE;-35,85300274;-7,774819455
2616209;VERTENTES;26;PERNAMBUCO;PE;-35,98930593;-7,905742603
2616308;VICÊNCIA;26;PERNAMBUCO;PE;-35,32030069;-7,6529595
2616407;VITÓRIA DE SANTO ANTÃO;26;PERNAMBUCO;PE;-35,29386424;-8,118748
2616506;XEXÉU;26;PERNAMBUCO;PE;-35,62423532;-8,803313406
2700102;ÁGUA BRANCA;27;ALAGOAS;AL;-37,94071518;-9,267025497
2700201;ANADIA;27;ALAGOAS;AL;-36,30081357;-9,684083785
2700300;ARAPIRACA;27;ALAGOAS;AL;-36,65729651;-9,755907011
2700409;ATALAIA;27;ALAGOAS;AL;-36,02142732;-9,501386747
2700508;BARRA DE SANTO ANTÔNIO;27;ALAGOAS;AL;-35,5002981;-9,409278109
2700607;BARRA DE SÃO MIGUEL;27;ALAGOAS;AL;-35,90744987;-9,838998252
2700706;BATALHA;27;ALAGOAS;AL;-37,12709189;-9,674593028
2700805;BELÉM;27;ALAGOAS;AL;-36,49449799;-9,568648231
2700904;BELO MONTE;27;ALAGOAS;AL;-37,27843866;-9,826988855
2701001;BOCA DA MATA;27;ALAGOAS;AL;-36,2117249;-9,645144567
2701100;BRANQUINHA;27;ALAGOAS;AL;-36,02003353;-9,246583108
2701209;CACIMBINHAS;27;ALAGOAS;AL;-36,99686963;-9,405162751
2701308;CAJUEIRO;27;ALAGOAS;AL;-36,15637859;-9,389660575
2701357;CAMPESTRE;27;ALAGOAS;AL;-35,56671773;-8,848375353
2701407;CAMPO ALEGRE;27;ALAGOAS;AL;-36,35243475;-9,783416039
2701506;CAMPO GRANDE;27;ALAGOAS;AL;-36,79084005;-9,956922603
2701605;CANAPI;27;ALAGOAS;AL;-37,60564715;-9,117380298
2701704;CAPELA;27;ALAGOAS;AL;-36,07500849;-9,412931556
2701803;CARNEIROS;27;ALAGOAS;AL;-37,37475042;-9,480679721
2701902;CHÃ PRETA;27;ALAGOAS;AL;-36,29938145;-9,261422459
2702009;COITÉ DO NÓIA;27;ALAGOAS;AL;-36,5796842;-9,638487271
2702108;COLÔNIA LEOPOLDINA;27;ALAGOAS;AL;-35,71978086;-8,91268827
2702207;COQUEIRO SECO;27;ALAGOAS;AL;-35,795363;-9,637554271
2702306;CORURIPE;27;ALAGOAS;AL;-36,17607831;-10,12654725
2702355;CRAÍBAS;27;ALAGOAS;AL;-36,7723914;-9,619933797
2702405;DELMIRO GOUVEIA;27;ALAGOAS;AL;-37,99923349;-9,384574447
2702504;DOIS RIACHOS;27;ALAGOAS;AL;-37,08984965;-9,385670812
2702553;ESTRELA DE ALAGOAS;27;ALAGOAS;AL;-36,75833311;-9,387405307
2702603;FEIRA GRANDE;27;ALAGOAS;AL;-36,6776855;-9,900437199
2702702;FELIZ DESERTO;27;ALAGOAS;AL;-36,30718752;-10,29238062
2702801;FLEXEIRAS;27;ALAGOAS;AL;-35,72437164;-9,27323546
2702900;GIRAU DO PONCIANO;27;ALAGOAS;AL;-36,8303139;-9,887364152
2703007;IBATEGUARA;27;ALAGOAS;AL;-35,93118446;-8,976985218
2703106;IGACI;27;ALAGOAS;AL;-36,62815972;-9,533688659
2703205;IGREJA NOVA;27;ALAGOAS;AL;-36,65334501;-10,12929884
2703304;INHAPI;27;ALAGOAS;AL;-37,75263652;-9,223898773
2703403;JACARÉ DOS HOMENS;27;ALAGOAS;AL;-37,20783341;-9,636658828
2703502;JACUÍPE;27;ALAGOAS;AL;-35,46099751;-8,840300508
2703601;JAPARATINGA;27;ALAGOAS;AL;-35,25865835;-9,088974354
2703700;JARAMATAIA;27;ALAGOAS;AL;-37,00359591;-9,658351939
2703759;JEQUIÁ DA PRAIA;27;ALAGOAS;AL;-36,02733404;-10,00959189
2703809;JOAQUIM GOMES;27;ALAGOAS;AL;-35,74903026;-9,135979146
2703908;JUNDIÁ;27;ALAGOAS;AL;-35,5555973;-8,938876754
2704005;JUNQUEIRO;27;ALAGOAS;AL;-36,47152182;-9,93161039
2704104;LAGOA DA CANOA;27;ALAGOAS;AL;-36,73578926;-9,830875657
2704203;LIMOEIRO DE ANADIA;27;ALAGOAS;AL;-36,50389709;-9,738613168
2704302;MACEIÓ;27;ALAGOAS;AL;-35,70162991;-9,660822152
2704401;MAJOR ISIDORO;27;ALAGOAS;AL;-36,98479961;-9,526644068
2704500;MARAGOGI;27;ALAGOAS;AL;-35,22301541;-9,015456486
2704609;MARAVILHA;27;ALAGOAS;AL;-37,35663542;-9,233997063
2704708;MARECHAL DEODORO;27;ALAGOAS;AL;-35,8930687;-9,739155702
2704807;MARIBONDO;27;ALAGOAS;AL;-36,3066029;-9,577249956
2704906;MAR VERMELHO;27;ALAGOAS;AL;-36,38504002;-9,447772643
2705002;MATA GRANDE;27;ALAGOAS;AL;-37,72522406;-9,114806258
2705101;MATRIZ DE CAMARAGIBE;27;ALAGOAS;AL;-35,53355483;-9,158525825
2705200;MESSIAS;27;ALAGOAS;AL;-35,8403783;-9,391812225
2705309;MINADOR DO NEGRÃO;27;ALAGOAS;AL;-36,86491577;-9,303683261
2705408;MONTEIRÓPOLIS;27;ALAGOAS;AL;-37,2452721;-9,602327539
2705507;MURICI;27;ALAGOAS;AL;-35,94755559;-9,316301144
2705606;NOVO LINO;27;ALAGOAS;AL;-35,66096372;-8,943158808
2705705;OLHO D'ÁGUA DAS FLORES;27;ALAGOAS;AL;-37,29789079;-9,533601275
2705804;OLHO D'ÁGUA DO CASADO;27;ALAGOAS;AL;-37,83624282;-9,501446265
2705903;OLHO D'ÁGUA GRANDE;27;ALAGOAS;AL;-36,80674597;-10,05849496
2706000;OLIVENÇA;27;ALAGOAS;AL;-37,19081872;-9,519456483
2706109;OURO BRANCO;27;ALAGOAS;AL;-37,35444373;-9,163415364
2706208;PALESTINA;27;ALAGOAS;AL;-37,33113645;-9,673097186
2706307;PALMEIRA DOS ÍNDIOS;27;ALAGOAS;AL;-36,6309841;-9,406158798
2706406;PÃO DE AÇÚCAR;27;ALAGOAS;AL;-37,43513886;-9,74704185
2706422;PARICONHA;27;ALAGOAS;AL;-38,00982607;-9,257884385
2706448;PARIPUEIRA;27;ALAGOAS;AL;-35,55910518;-9,466313478
2706505;PASSO DE CAMARAGIBE;27;ALAGOAS;AL;-35,49127526;-9,244846658
2706604;PAULO JACINTO;27;ALAGOAS;AL;-36,37274209;-9,373364382
2706703;PENEDO;27;ALAGOAS;AL;-36,58046021;-10,2961103
2706802;PIAÇABUÇU;27;ALAGOAS;AL;-36,43435201;-10,40736243
2706901;PILAR;27;ALAGOAS;AL;-35,94851752;-9,606894293
2707008;PINDOBA;27;ALAGOAS;AL;-36,28654064;-9,4762108
2707107;PIRANHAS;27;ALAGOAS;AL;-37,75039291;-9,6235592
2707206;POÇO DAS TRINCHEIRAS;27;ALAGOAS;AL;-37,27929805;-9,302913655
2707305;PORTO CALVO;27;ALAGOAS;AL;-35,39833446;-9,052448314
2707404;PORTO DE PEDRAS;27;ALAGOAS;AL;-35,29701522;-9,156086163
2707503;PORTO REAL DO COLÉGIO;27;ALAGOAS;AL;-36,82462929;-10,17373256
2707602;QUEBRANGULO;27;ALAGOAS;AL;-36,47722208;-9,323547055
2707701;RIO LARGO;27;ALAGOAS;AL;-35,85242231;-9,486157608
2707800;ROTEIRO;27;ALAGOAS;AL;-35,98121022;-9,83218949
2707909;SANTA LUZIA DO NORTE;27;ALAGOAS;AL;-35,82348777;-9,596767742
2708006;SANTANA DO IPANEMA;27;ALAGOAS;AL;-37,24540702;-9,372284363
2708105;SANTANA DO MUNDAÚ;27;ALAGOAS;AL;-36,22523412;-9,165033221
2708204;SÃO BRÁS;27;ALAGOAS;AL;-36,89894866;-10,12031
2708303;SÃO JOSÉ DA LAJE;27;ALAGOAS;AL;-36,05738773;-9,011065882
2708402;SÃO JOSÉ DA TAPERA;27;ALAGOAS;AL;-37,38370777;-9,54939574
2708501;SÃO LUÍS DO QUITUNDE;27;ALAGOAS;AL;-35,56549084;-9,314117369
2708600;SÃO MIGUEL DOS CAMPOS;27;ALAGOAS;AL;-36,09426427;-9,779934576
2708709;SÃO MIGUEL DOS MILAGRES;27;ALAGOAS;AL;-35,36911933;-9,267186295
2708808;SÃO SEBASTIÃO;27;ALAGOAS;AL;-36,5510919;-9,931657389
2708907;SATUBA;27;ALAGOAS;AL;-35,82854023;-9,569427868
2708956;SENADOR RUI PALMEIRA;27;ALAGOAS;AL;-37,45364625;-9,463391449
2709004;TANQUE D'ARCA;27;ALAGOAS;AL;-36,4367416;-9,531962442
2709103;TAQUARANA;27;ALAGOAS;AL;-36,49676769;-9,642320105
2709152;TEOTÔNIO VILELA;27;ALAGOAS;AL;-36,35556314;-9,907497883
