codtribunal;grau;cod_orgao_julg;tipo_justica;descricao;uf;Porte_Municipio;PIB_percapita;tipo_processo;Porte_Tribunal;Atuacao_Vara;Classificacao_Acervo_2;mediana;qtd_npu;num_dias
TRT1;G2;33855;Trabalho;ª TURMA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;121;3;364
TRT1;G2;33855;Trabalho;ª TURMA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;124;11;1355
TRT1;G2;33856;Trabalho;ª TURMA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;122;3;369
TRT1;G2;33856;Trabalho;ª TURMA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;125;6;750
TRT1;G2;33857;Trabalho;ª TURMA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;122;5;609
TRT1;G2;33858;Trabalho;ª TURMA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;119;2;240
TRT1;G2;33858;Trabalho;ª TURMA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;122;9;1101
TRT1;G2;33859;Trabalho;ª TURMA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;130;8;1029
TRT1;G2;33864;Trabalho;GAB DES. ALEXANDRE TEIXEIRA DE FREITAS B. CUNHA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;490;3;2495
TRT1;G2;33865;Trabalho;GAB DES. ALVARO LUIZ CARVALHO MOREIRA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;612;14;10982
TRT1;G2;33866;Trabalho;GAB DES. ANA MARIA SOARES DE MORAES;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;130;1;130
TRT1;G2;33869;Trabalho;GAB DES. ANTONIO CARLOS DE AZEVEDO RODRIGUES;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;122;1;122
TRT1;G2;33877;Trabalho;GAB DES. EDITH MARIA CORREA TOURINHO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;132;4;1614
TRT1;G2;33878;Trabalho;GAB DES. ENOQUE RIBEIRO DOS SANTOS;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;127;7;3352
TRT1;G2;33880;Trabalho;GAB DES. FERNANDO ANTONIO ZORZENON DA SILVA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Médio;119;1;119
TRT1;G2;33880;Trabalho;GAB DES. FERNANDO ANTONIO ZORZENON DA SILVA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;121;3;362
TRT1;G2;33882;Trabalho;GAB DES. GISELLE BONDIM LOPES RIBEIRO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;129;2;1510
TRT1;G2;33883;Trabalho;GAB DES. GUSTAVO TADEU ALKMIM;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;321;1;321
TRT1;G2;33884;Trabalho;GAB DES. IVAN DA COSTA ALEMÃO FERREIRA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;121;1;121
TRT1;G2;33884;Trabalho;GAB DES. IVAN DA COSTA ALEMÃO FERREIRA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;127;8;4593
TRT1;G2;33885;Trabalho;GAB DES. JORGE FERNANDO GONÇALVES DA FONTE;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;124;3;375
TRT1;G2;33890;Trabalho;GAB DES. JOSE NASCIMENTO ARAUJO NETTO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;125;9;3077
TRT1;G2;33891;Trabalho;GAB DES. LEONARDO DA SILVEIRA PACHECO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;749;7;5008
TRT1;G2;33894;Trabalho;GAB DES. MARCELO ANTERO DE CARVALHO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;127;2;260
TRT1;G2;33898;Trabalho;GAB DES. MARIA APARECIDA COUTINHO MAGALHAES;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;122;4;493
TRT1;G2;33899;Trabalho;GAB DES. MARIA DAS GRACAS CABRAL VIEGAS PARANHOS;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;116;2;232
TRT1;G2;33899;Trabalho;GAB DES. MARIA DAS GRACAS CABRAL VIEGAS PARANHOS;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;311;2;896
TRT1;G2;33900;Trabalho;GAB DES. MARIO SERGIO MEDEIROS PINHEIRO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;1598;2;3433
TRT1;G2;33904;Trabalho;GAB DES. RILDO ALBUQUERQUE MOUSINHO DE BRITO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;132;5;1615
TRT1;G2;33907;Trabalho;GAB DES. ROQUE LUCARELLI DATTOLI;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;1920;3;5532
TRT1;G2;33908;Trabalho;GAB DES. ROSANA SALIM VILLELA TRAVESEDO;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Médio;116;2;233
TRT1;G2;33908;Trabalho;GAB DES. ROSANA SALIM VILLELA TRAVESEDO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;127;9;3026
TRT1;G2;33909;Trabalho;GAB DES. SAYONARA GRILLO COUTINHO L. DA SILVA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;126;1;126
TRT1;G2;33909;Trabalho;GAB DES. SAYONARA GRILLO COUTINHO L. DA SILVA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;130;2;938
TRT1;G2;33910;Trabalho;GAB DES. TANIA DA SILVA GARCIA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;116;3;366
TRT1;G2;33910;Trabalho;GAB DES. TANIA DA SILVA GARCIA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;133;1;133
TRT1;G2;33911;Trabalho;GAB DES. THEOCRITO BORGES DOS SANTOS FILHO;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Médio;121;1;121
TRT1;G2;33911;Trabalho;GAB DES. THEOCRITO BORGES DOS SANTOS FILHO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;124;4;1328
TRT1;G2;33928;Trabalho;SEÇÃO ESPECIALIZADA EM DISSÍDIOS INDIVIDUAIS;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Médio;124;2;254
TRT1;G2;33933;Trabalho;GAB DES. CLAUDIA REGINA VIANNA MARQUES BARROZO;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Médio;118;2;473
TRT1;G2;33933;Trabalho;GAB DES. CLAUDIA REGINA VIANNA MARQUES BARROZO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;351;7;3227
TRT1;G2;70803;Trabalho;GAB DES. JOSE LUIS CAMPOS XAVIER;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;116;2;239
TRT1;G2;72980;Trabalho;GAB DES. MONICA BATISTA VIEIRA PUGLIA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;902;8;7755
TRT1;G2;74453;Trabalho;GAB DES. CARINA RODRIGUES BICALHO;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;121;2;243
TRT1;G2;74453;Trabalho;GAB DES. CARINA RODRIGUES BICALHO;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;121;4;996
TRT1;G2;75580;Trabalho;GAB DES. GLAUCIA ZUCCARI FERNANDES BRAGA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;115;1;115
TRT1;G2;76596;Trabalho;GAB DES. MARCOS PINTO DA CRUZ;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;997;5;4600
TRT1;G2;78552;Trabalho;GAB JUIZ CONVOCADO RAQUEL DE OLIVEIRA MACIEL;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;127;1;127
TRT1;G2;78895;Trabalho;GAB DES. MARIA HELENA MOTTA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Médio;124;2;249
TRT1;G2;78895;Trabalho;GAB DES. MARIA HELENA MOTTA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Médio;450;5;2626
TRT1;G2;79482;Trabalho;EDUARDO HENRIQUE RAYMUNDO VON ADAMOVICH;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;121;2;246
TRT1;G2;81330;Trabalho;GAB DES. NURIA DE ANDRADE PERIS;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;1464;1;1464
TRT1;G2;81493;Trabalho;GAB. DES. ALBA VALERIA GUEDES FERNANDES DA SILVA;RJ;Grande_Porte;28405.94921875;Civel;;Trabalho;Acervo Grande;130;1;130
TRT1;G2;81493;Trabalho;GAB. DES. ALBA VALERIA GUEDES FERNANDES DA SILVA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;127;5;627
TRT1;G2;81494;Trabalho;GAB. DES. CLAUDIA MARIA SAMY PEREIRA DA SILVA;RJ;Grande_Porte;28405.94921875;Trabalho;;Trabalho;Acervo Grande;1945;1;1945
TRT10;G1;27628;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;148;1;148
TRT10;G1;27628;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1547;3;4021
TRT10;G1;27628;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;691;78;87783
TRT10;G1;27629;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;150;5;1316
TRT10;G1;27629;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;719;3;2574
TRT10;G1;27629;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;383;57;40370
TRT10;G1;27630;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;128;3;2563
TRT10;G1;27630;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;771;3;3445
TRT10;G1;27630;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1155;51;61746
TRT10;G1;27631;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;2003;4;9023
TRT10;G1;27631;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;848;3;2962
TRT10;G1;27631;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1069;64;76780
TRT10;G1;27632;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;118;1;118
TRT10;G1;27632;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1579;3;3726
TRT10;G1;27632;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;2016;62;103756
TRT10;G1;27633;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;127;2;300
TRT10;G1;27633;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1760;3;4527
TRT10;G1;27633;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1536;61;80496
TRT10;G1;27634;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;1986;4;6718
TRT10;G1;27634;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;699;4;3697
TRT10;G1;27634;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1979;53;74297
TRT10;G1;27635;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;308;1;308
TRT10;G1;27635;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1225;1;1225
TRT10;G1;27635;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1597;83;108171
TRT10;G1;27636;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;179;2;2756
TRT10;G1;27636;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1676;2;3770
TRT10;G1;27636;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1110;179;209220
TRT10;G1;27637;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;135;3;406
TRT10;G1;27637;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;702;2;2509
TRT10;G1;27637;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1750;59;84378
TRT10;G1;27638;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;121;2;246
TRT10;G1;27638;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1385;2;3557
TRT10;G1;27638;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1116;84;106075
TRT10;G1;27639;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;145;3;2625
TRT10;G1;27639;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;214;156;98245
TRT10;G1;27640;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;196;1;196
TRT10;G1;27640;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1092;2;2865
TRT10;G1;27640;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1472;136;180724
TRT10;G1;27641;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;124;8;3076
TRT10;G1;27641;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;294;75;48897
TRT10;G1;27642;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;2051;5;10551
TRT10;G1;27642;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;2218;3;6036
TRT10;G1;27642;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1912;90;141278
TRT10;G1;27643;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;159;2;2740
TRT10;G1;27643;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;746;2;1684
TRT10;G1;27643;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;2176;146;254717
TRT10;G1;27644;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;120;4;561
TRT10;G1;27644;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1796;5;8841
TRT10;G1;27644;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1723;66;100665
TRT10;G1;27645;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;133;3;445
TRT10;G1;27645;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;385;1;385
TRT10;G1;27645;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1933;77;127237
TRT10;G1;27646;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;119;4;489
TRT10;G1;27646;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;274;3;1740
TRT10;G1;27646;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;194;42;16625
TRT10;G1;27647;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;165;4;4794
TRT10;G1;27647;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;228;1;228
TRT10;G1;27647;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;403;27;18527
TRT10;G1;27648;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;2388;1;2388
TRT10;G1;27648;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1316;2;3877
TRT10;G1;27648;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;1396;54;68342
TRT10;G1;27649;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;616;3;1851
TRT10;G1;27649;Trabalho;ª VT DE BRASÍLIA;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;302;17;5600
TRT10;G1;27656;Trabalho;ª VT DE ARAGUAÍNA;TO;Grande_Porte;13227.0703125;Civel;;Trabalho;Acervo Grande;122;2;268
TRT10;G1;27656;Trabalho;ª VT DE ARAGUAÍNA;TO;Grande_Porte;13227.0703125;Execução Fiscal;;Trabalho;Acervo Grande;1308;11;14631
TRT10;G1;27656;Trabalho;ª VT DE ARAGUAÍNA;TO;Grande_Porte;13227.0703125;Trabalho;;Trabalho;Acervo Grande;439;29;14796
TRT10;G1;27657;Trabalho;ª VT DE ARAGUAÍNA;TO;Grande_Porte;13227.0703125;Civel;;Trabalho;Acervo Grande;118;3;415
TRT10;G1;27657;Trabalho;ª VT DE ARAGUAÍNA;TO;Grande_Porte;13227.0703125;Execução Fiscal;;Trabalho;Acervo Grande;796;9;6836
TRT10;G1;27657;Trabalho;ª VT DE ARAGUAÍNA;TO;Grande_Porte;13227.0703125;Trabalho;;Trabalho;Acervo Grande;237;38;13815
TRT10;G1;27658;Trabalho;VT DE DIANÓPOLIS;TO;Pequeno_Porte;11154.19042969;Civel;;Trabalho;Acervo Grande;133;1;133
TRT10;G1;27658;Trabalho;VT DE DIANÓPOLIS;TO;Pequeno_Porte;11154.19042969;Execução Fiscal;;Trabalho;Acervo Grande;1547;3;4531
TRT10;G1;27658;Trabalho;VT DE DIANÓPOLIS;TO;Pequeno_Porte;11154.19042969;Trabalho;;Trabalho;Acervo Grande;315;30;15721
TRT10;G1;27659;Trabalho;VT DE GUARAÍ;TO;Pequeno_Porte;12711.78027344;Execução Fiscal;;Trabalho;Acervo Grande;2032;3;6490
TRT10;G1;27659;Trabalho;VT DE GUARAÍ;TO;Pequeno_Porte;12711.78027344;Trabalho;;Trabalho;Acervo Grande;240;13;3414
TRT10;G1;27660;Trabalho;VT DE GURUPI;TO;Medio_Porte;12568.87011719;Civel;;Trabalho;Acervo Grande;138;2;279
TRT10;G1;27660;Trabalho;VT DE GURUPI;TO;Medio_Porte;12568.87011719;Execução Fiscal;;Trabalho;Acervo Grande;969;26;31269
TRT10;G1;27660;Trabalho;VT DE GURUPI;TO;Medio_Porte;12568.87011719;Trabalho;;Trabalho;Acervo Grande;472;49;33558
TRT10;G1;27661;Trabalho;ª VT DE PALMAS;TO;Grande_Porte;15713.26953125;Civel;;Trabalho;Acervo Grande;146;6;1485
TRT10;G1;27661;Trabalho;ª VT DE PALMAS;TO;Grande_Porte;15713.26953125;Execução Fiscal;;Trabalho;Acervo Grande;830;26;22576
TRT10;G1;27661;Trabalho;ª VT DE PALMAS;TO;Grande_Porte;15713.26953125;Trabalho;;Trabalho;Acervo Grande;517;394;234843
TRT10;G1;27662;Trabalho;ª VT DE PALMAS;TO;Grande_Porte;15713.26953125;Civel;;Trabalho;Acervo Grande;141;2;314
TRT10;G1;27662;Trabalho;ª VT DE PALMAS;TO;Grande_Porte;15713.26953125;Execução Fiscal;;Trabalho;Acervo Grande;877;12;13402
TRT10;G1;27662;Trabalho;ª VT DE PALMAS;TO;Grande_Porte;15713.26953125;Trabalho;;Trabalho;Acervo Grande;571;1078;639672
TRT10;G1;43675;Trabalho;COORDENADORIA DE APOIO AO JUÍZO CONCILIATÓRIO E EXECUÇÕES ESPECIAIS;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Médio;274;4;2216
TRT10;G1;79109;Trabalho;NÚCLEO DE APOIO AO CENTRO JUDICIÁRIO DE MÉTODOS CONSENSUAIS DE SOLUÇÃO DE DISPUTA (CEJUSC);DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;125;2;278
TRT10;G1;79109;Trabalho;NÚCLEO DE APOIO AO CENTRO JUDICIÁRIO DE MÉTODOS CONSENSUAIS DE SOLUÇÃO DE DISPUTA (CEJUSC);DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;161;7;1100
TRT10;G1;79526;Trabalho;COORDENADORIA DE APOIO AO JUÍZO DE EXECUÇÕES E AO JUÍZO DA INFÂNCIA E DA JUVENTUDE;DF;Grande_Porte;50438.4609375;Execução Fiscal;;Trabalho;Acervo Grande;1295;1;1295
TRT10;G1;81707;Trabalho;CENTRO JUDICIÁRIO DE MÉTODOS CONSENSUAIS DE SOLUÇÃO DE DISPUTAS - CEJUSC-JT ARAGUAINA - CEJUSA;TO;Grande_Porte;13227.0703125;Civel;;Trabalho;Acervo Grande;115;1;115
TRT10;G1;81707;Trabalho;CENTRO JUDICIÁRIO DE MÉTODOS CONSENSUAIS DE SOLUÇÃO DE DISPUTAS - CEJUSC-JT ARAGUAINA - CEJUSA;TO;Grande_Porte;13227.0703125;Trabalho;;Trabalho;Acervo Grande;123;3;378
TRT10;G2;27663;Trabalho;PRESIDÊNCIA DO TRT 10A. REGIÃO;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;171;5;859
TRT10;G2;27663;Trabalho;PRESIDÊNCIA DO TRT 10A. REGIÃO;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;170;24;7534
TRT10;G2;27672;Trabalho;GABINETE DO DESEMBARGADOR JOÃO AMÍLCAR SILVA E SOUZA PAVAN;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;137;3;435
TRT10;G2;27672;Trabalho;GABINETE DO DESEMBARGADOR JOÃO AMÍLCAR SILVA E SOUZA PAVAN;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;118;2;1497
TRT10;G2;27673;Trabalho;GABINETE DA DESEMBARGADORA FLÁVIA SIMÕES FALCÃO;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;126;2;302
TRT10;G2;27673;Trabalho;GABINETE DA DESEMBARGADORA FLÁVIA SIMÕES FALCÃO;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;149;21;3829
TRT10;G2;27674;Trabalho;GABINETE DO DESEMBARGADOR MÁRIO MACEDO FERNANDES CARON;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;136;1;136
TRT10;G2;27674;Trabalho;GABINETE DO DESEMBARGADOR MÁRIO MACEDO FERNANDES CARON;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;162;12;6173
TRT10;G2;27675;Trabalho;GABINETE DO DESEMBARGADOR RICARDO ALENCAR MACHADO;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;127;2;408
TRT10;G2;27675;Trabalho;GABINETE DO DESEMBARGADOR RICARDO ALENCAR MACHADO;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;604;10;6059
TRT10;G2;27676;Trabalho;GABINETE DA DESEMBARGADORA ELAINE MACHADO VASCONCELOS;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;128;1;128
TRT10;G2;27676;Trabalho;GABINETE DA DESEMBARGADORA ELAINE MACHADO VASCONCELOS;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;148;10;5093
TRT10;G2;27677;Trabalho;GABINETE DO DESEMBARGADOR ANDRÉ RODRIGUES PEREIRA DA VEIGA DAMASCENO;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;137;9;1896
TRT10;G2;27677;Trabalho;GABINETE DO DESEMBARGADOR ANDRÉ RODRIGUES PEREIRA DA VEIGA DAMASCENO;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;172;3;494
TRT10;G2;27678;Trabalho;GABINETE DO DESEMBARGADOR PEDRO LUÍS VICENTIN FOLTRAN;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;138;2;720
TRT10;G2;27678;Trabalho;GABINETE DO DESEMBARGADOR PEDRO LUÍS VICENTIN FOLTRAN;DF;Grande_Porte;50438.4609375;Trabalho;;Trabalho;Acervo Grande;115;2;823
TRT10;G2;27679;Trabalho;GABINETE DA DESEMBARGADORA MARIA REGINA MACHADO GUIMARÃES;DF;Grande_Porte;50438.4609375;Civel;;Trabalho;Acervo Grande;125;4;1604
