siglaTribunal;grau;classe;orgaoJulgador_codigoOrgao;assunto;pct_movs_acima_100_dias;chave
TJRJ;G1;7;8017;;0.5;TJRJ|8017|7|
TJRJ;G1;7;8092;;0.6666666666666666;TJRJ|8092|7|
TJRJ;G1;7;11484;;0.75;TJRJ|11484|7|
TJRJ;G1;7;11837;;0.6875000000000001;TJRJ|11837|7|
TJRJ;G1;74;7553;;0.6666666666666666;TJRJ|7553|74|
TJRJ;G1;94;7136;;0.6666666666666666;TJRJ|7136|94|
TJRJ;G1;94;7215;;0.5;TJRJ|7215|94|
TJRJ;G1;94;7267;;0.5;TJRJ|7267|94|
TJRJ;G1;94;7511;;0.3333333333333333;TJRJ|7511|94|
TJRN;G1;10943;5627;3385;0.1632653061224489;TJRN|5627|10943|3385
TJRN;G1;10943;5627;3402;0.12676056338028166;TJRN|5627|10943|3402
TJRN;G1;10943;5627;3632;0.11734693877551021;TJRN|5627|10943|3632
TJRN;G1;10943;5636;3633;0.109375;TJRN|5636|10943|3633
TJRN;G1;10943;5647;3632;0.174757281553398;TJRN|5647|10943|3632
TJRN;G1;10943;5654;5878;0.1071428571428571;TJRN|5654|10943|5878
TJRN;G1;10943;5824;7929;0.2;TJRN|5824|10943|7929
TJRN;G1;10943;5834;11264;0.12068965517241377;TJRN|5834|10943|11264
TJRN;G1;10943;5853;3633;0.1139240506329114;TJRN|5853|10943|3633
TJRN;G1;10943;5899;7929;0.20454545454545459;TJRN|5899|10943|7929
TJRN;G1;10943;5970;3437;0.11538461538461535;TJRN|5970|10943|3437
TJRN;G1;10943;5970;3618;0.17142857142857146;TJRN|5970|10943|3618
TJRN;G1;10943;5970;3632;0.18781725888324888;TJRN|5970|10943|3632
TJRN;G1;10943;5970;8893;0.14285714285714285;TJRN|5970|10943|8893
TJRN;G1;10943;5980;3402;0.16666666666666669;TJRN|5980|10943|3402
TJRN;G1;10943;5980;3632;0.17384105960264906;TJRN|5980|10943|3632
TJRN;G1;10943;5981;3692;0.11594202898550723;TJRN|5981|10943|3692
TJRN;G1;10943;5985;3632;0.12244897959183672;TJRN|5985|10943|3632
TJRN;G1;10943;5996;3401;0.13114754098360654;TJRN|5996|10943|3401
TJRN;G1;10943;6002;3573;0.10526315789473681;TJRN|6002|10943|3573
TJRN;G1;10943;6555;3402;0.13245033112582782;TJRN|6555|10943|3402
TJRN;G1;10943;18407;3402;0.14864864864864863;TJRN|18407|10943|3402
TJRN;G1;10943;76593;3632;0.1139240506329114;TJRN|76593|10943|3632
TJRN;G1;10943;76668;3632;0.12195121951219512;TJRN|76668|10943|3632
TJRN;G1;10943;76669;3608;0.14444444444444451;TJRN|76669|10943|3608
TJRN;G1;10943;76686;7929;0.12666666666666665;TJRN|76686|10943|7929
TJRN;G1;10943;77163;5571;0.21999999999999995;TJRN|77163|10943|5571
TJRN;G1;10943;77164;3632;0.11494252873563218;TJRN|77164|10943|3632
TJRN;G1;10944;6555;3402;0.12416107382550343;TJRN|6555|10944|3402
TJRN;G1;10944;6555;3603;0.1296296296296296;TJRN|6555|10944|3603
TJRN;G1;10944;18407;3402;0.13539192399049887;TJRN|18407|10944|3402
TJRN;G1;10944;18407;8893;0.12328767123287675;TJRN|18407|10944|8893
TJRN;G1;10944;77155;3386;0.14285714285714285;TJRN|77155|10944|3386
TJRN;G1;10944;77155;3402;0.10606060606060601;TJRN|77155|10944|3402
TJRN;G1;110;5841;9986;0.17647058823529405;TJRN|5841|110|9986
TJRN;G1;111;5614;7696;0.21951219512195114;TJRN|5614|111|7696
TJRN;G1;111;76591;7696;0.31034482758620685;TJRN|76591|111|7696
TJRN;G1;111;76593;7696;0.1944444444444445;TJRN|76593|111|7696
TJRN;G1;1114;4767;10431;0.14814814814814817;TJRN|4767|1114|10431
TJRN;G1;1114;5713;7703;0.1282051282051283;TJRN|5713|1114|7703
TJRN;G1;1114;5713;8893;0.125;TJRN|5713|1114|8893
TJRN;G1;1114;5834;6042;0.1585365853658537;TJRN|5834|1114|6042
TJRN;G1;1114;5837;7697;0.1666666666666667;TJRN|5837|1114|7697
TJRN;G1;1114;5841;9148;0.10481586402266284;TJRN|5841|1114|9148
TJRN;G1;1114;5889;10684;0.1307189542483661;TJRN|5889|1114|10684
TJRN;G1;1114;5889;10880;0.1186440677966101;TJRN|5889|1114|10880
TJRN;G1;1114;5966;7697;0.24137931034482754;TJRN|5966|1114|7697
TJRN;G1;1114;5975;8961;0.10204081632653059;TJRN|5975|1114|8961
TJRN;G1;1114;5982;7697;0.13888888888888887;TJRN|5982|1114|7697
TJRN;G1;1114;5982;9148;0.15789473684210528;TJRN|5982|1114|9148
TJRN;G1;1114;5990;6062;0.1081081081081081;TJRN|5990|1114|6062
TJRN;G1;1114;5991;9596;0.15217391304347824;TJRN|5991|1114|9596
TJRN;G1;1114;5994;10422;0.1375;TJRN|5994|1114|10422
TJRN;G1;1114;5996;6085;0.1864406779661016;TJRN|5996|1114|6085
TJRN;G1;1114;5996;7703;0.1139240506329114;TJRN|5996|1114|7703
TJRN;G1;1114;76594;9596;0.10526315789473688;TJRN|76594|1114|9596
TJRN;G1;1114;76595;10431;0.13592233009708746;TJRN|76595|1114|10431
TJRN;G1;1114;76595;10687;0.14444444444444446;TJRN|76595|1114|10687
TJRN;G1;1114;76605;6058;0.11538461538461536;TJRN|76605|1114|6058
TJRN;G1;1114;76606;6058;0.15151515151515146;TJRN|76606|1114|6058
TJRN;G1;1114;76607;10684;0.11728395061728401;TJRN|76607|1114|10684
TJRN;G1;1114;76607;7697;0.12716763005780346;TJRN|76607|1114|7697
TJRN;G1;1114;76608;10684;0.1205673758865248;TJRN|76608|1114|10684
TJRN;G1;1114;76608;4970;0.13636363636363635;TJRN|76608|1114|4970
TJRN;G1;1114;76608;7697;0.20338983050847445;TJRN|76608|1114|7697
TJRN;G1;1114;76685;9148;0.16279069767441862;TJRN|76685|1114|9148
TJRN;G1;1116;5614;6017;0.1801242236024845;TJRN|5614|1116|6017
TJRN;G1;1116;5614;8893;0.15200000000000005;TJRN|5614|1116|8893
TJRN;G1;1116;5629;5946;0.125;TJRN|5629|1116|5946
TJRN;G1;1116;5629;8893;0.11607142857142862;TJRN|5629|1116|8893
TJRN;G1;1116;5642;10023;0.23006134969325145;TJRN|5642|1116|10023
TJRN;G1;1116;5642;10395;0.2116788321167884;TJRN|5642|1116|10395
TJRN;G1;1116;5642;5917;0.17857142857142855;TJRN|5642|1116|5917
TJRN;G1;1116;5642;5953;0.23999999999999988;TJRN|5642|1116|5953
TJRN;G1;1116;5642;6017;0.23076923076923067;TJRN|5642|1116|6017
TJRN;G1;1116;5642;6048;0.32;TJRN|5642|1116|6048
TJRN;G1;1116;5642;6085;0.20408163265306117;TJRN|5642|1116|6085
TJRN;G1;1116;5642;8893;0.22845188284518816;TJRN|5642|1116|8893
TJRN;G1;1116;5650;6017;0.1718480138169258;TJRN|5650|1116|6017
TJRN;G1;1116;5650;8893;0.18518518518518515;TJRN|5650|1116|8893
TJRN;G1;1116;5669;5933;0.1197604790419162;TJRN|5669|1116|5933
TJRN;G1;1116;5669;5971;0.11956521739130416;TJRN|5669|1116|5971
TJRN;G1;1116;5669;6017;0.12430426716141009;TJRN|5669|1116|6017
TJRN;G1;1116;5683;6017;0.2319109461966605;TJRN|5683|1116|6017
TJRN;G1;1116;5713;10531;0.2758620689655172;TJRN|5713|1116|10531
TJRN;G1;1116;5713;10538;0.1751904243743198;TJRN|5713|1116|10538
TJRN;G1;1116;5713;5946;0.29008746355685144;TJRN|5713|1116|5946
TJRN;G1;1116;5713;5951;0.1722689075630252;TJRN|5713|1116|5951
TJRN;G1;1116;5713;5952;0.1741472172351884;TJRN|5713|1116|5952
TJRN;G1;1116;5713;5953;0.22310859495625318;TJRN|5713|1116|5953
TJRN;G1;1116;5713;5971;0.22222222222222215;TJRN|5713|1116|5971
TJRN;G1;1116;5713;6017;0.32258064516129026;TJRN|5713|1116|6017
TJRN;G1;1116;5713;8893;0.17188358045030147;TJRN|5713|1116|8893
TJRN;G1;1116;5815;6017;0.2100591715976331;TJRN|5815|1116|6017
TJRN;G1;1116;5815;8893;0.16831683168316827;TJRN|5815|1116|8893
TJRN;G1;1116;5821;5971;0.17985611510791377;TJRN|5821|1116|5971
TJRN;G1;1116;5829;6017;0.1361702127659576;TJRN|5829|1116|6017
TJRN;G1;1116;5829;8893;0.16666666666666669;TJRN|5829|1116|8893
TJRN;G1;1116;5830;6017;0.1330275229357797;TJRN|5830|1116|6017
TJRN;G1;1116;5830;8893;0.10087719298245612;TJRN|5830|1116|8893
TJRN;G1;1116;5831;6017;0.21818181818181825;TJRN|5831|1116|6017
TJRN;G1;1116;5834;5933;0.3571428571428571;TJRN|5834|1116|5933
TJRN;G1;1116;5834;5946;0.3448275862068966;TJRN|5834|1116|5946
TJRN;G1;1116;5834;5953;0.25274725274725274;TJRN|5834|1116|5953
TJRN;G1;1116;5834;5962;0.29411764705882354;TJRN|5834|1116|5962
TJRN;G1;1116;5834;6017;0.12804878048780488;TJRN|5834|1116|6017
TJRN;G1;1116;5834;6046;0.276595744680851;TJRN|5834|1116|6046
TJRN;G1;1116;5837;10023;0.24999999999999994;TJRN|5837|1116|10023
TJRN;G1;1116;5837;5951;0.17142857142857143;TJRN|5837|1116|5951
TJRN;G1;1116;5837;5953;0.2112676056338028;TJRN|5837|1116|5953
TJRN;G1;1116;5837;6017;0.22018348623853218;TJRN|5837|1116|6017
TJRN;G1;1116;5841;6017;0.20973348783314058;TJRN|5841|1116|6017
TJRN;G1;1116;5841;8893;0.2372881355932202;TJRN|5841|1116|8893
TJRN;G1;1116;5841;9148;0.20361990950226241;TJRN|5841|1116|9148
TJRN;G1;1116;5844;6017;0.14325068870523397;TJRN|5844|1116|6017
TJRN;G1;1116;5847;6017;0.26536731634182936;TJRN|5847|1116|6017
TJRN;G1;1116;5847;8893;0.26315789473684215;TJRN|5847|1116|8893
TJRN;G1;1116;5850;5946;0.10666666666666667;TJRN|5850|1116|5946
TJRN;G1;1116;5850;5951;0.10309278350515466;TJRN|5850|1116|5951
TJRN;G1;1116;5850;5953;0.11811023622047231;TJRN|5850|1116|5953
TJRN;G1;1116;5853;5953;0.15217391304347824;TJRN|5853|1116|5953
TJRN;G1;1116;5853;6017;0.13125;TJRN|5853|1116|6017
TJRN;G1;1116;5855;6017;0.19999999999999996;TJRN|5855|1116|6017
TJRN;G1;1116;5857;5953;0.10344827586206895;TJRN|5857|1116|5953
TJRN;G1;1116;5857;6017;0.12133431085043953;TJRN|5857|1116|6017
TJRN;G1;1116;5857;8893;0.11881188118811882;TJRN|5857|1116|8893
TJRN;G1;1116;5857;9419;0.1938775510204081;TJRN|5857|1116|9419
TJRN;G1;1116;5873;10395;0.36363636363636365;TJRN|5873|1116|10395
TJRN;G1;1116;5873;5953;0.20930232558139536;TJRN|5873|1116|5953
TJRN;G1;1116;5873;5971;0.21428571428571433;TJRN|5873|1116|5971
TJRN;G1;1116;5875;5946;0.2588235294117649;TJRN|5875|1116|5946
TJRN;G1;1116;5875;5953;0.24999999999999997;TJRN|5875|1116|5953
TJRN;G1;1116;5875;6017;0.1691176470588236;TJRN|5875|1116|6017
TJRN;G1;1116;5875;8893;0.15206185567010316;TJRN|5875|1116|8893
TJRN;G1;1116;5889;5917;0.21052631578947367;TJRN|5889|1116|5917
TJRN;G1;1116;5889;5946;0.23333333333333336;TJRN|5889|1116|5946
TJRN;G1;1116;5889;5953;0.1572052401746724;TJRN|5889|1116|5953
TJRN;G1;1116;5889;6017;0.20634332963100102;TJRN|5889|1116|6017
TJRN;G1;1116;5889;6034;0.23999999999999996;TJRN|5889|1116|6034
TJRN;G1;1116;5889;6085;0.2799999999999999;TJRN|5889|1116|6085
TJRN;G1;1116;5894;6017;0.12274368231046934;TJRN|5894|1116|6017
TJRN;G1;1116;5894;8893;0.18750000000000006;TJRN|5894|1116|8893
TJRN;G1;1116;5896;10023;0.12195121951219512;TJRN|5896|1116|10023
TJRN;G1;1116;5896;5917;0.21621621621621623;TJRN|5896|1116|5917
TJRN;G1;1116;5896;5952;0.25054864667154303;TJRN|5896|1116|5952
TJRN;G1;1116;5896;6017;0.1879518072289159;TJRN|5896|1116|6017
TJRN;G1;1116;5896;8893;0.182509505703422;TJRN|5896|1116|8893
TJRN;G1;1116;5965;5953;0.11475409836065568;TJRN|5965|1116|5953
TJRN;G1;1116;5965;6017;0.13636363636363635;TJRN|5965|1116|6017
TJRN;G1;1116;5966;5953;0.2580645161290323;TJRN|5966|1116|5953
TJRN;G1;1116;5966;6017;0.2651372696502442;TJRN|5966|1116|6017
TJRN;G1;1116;5966;8893;0.16666666666666666;TJRN|5966|1116|8893
TJRN;G1;1116;5967;5946;0.18238993710691842;TJRN|5967|1116|5946
TJRN;G1;1116;5967;5952;0.22321428571428575;TJRN|5967|1116|5952
TJRN;G1;1116;5967;5953;0.17647058823529418;TJRN|5967|1116|5953
TJRN;G1;1116;5967;6017;0.19540229885057486;TJRN|5967|1116|6017
TJRN;G1;1116;5967;6046;0.20000000000000007;TJRN|5967|1116|6046
TJRN;G1;1116;5970;6017;0.2462686567164179;TJRN|5970|1116|6017
TJRN;G1;1116;5970;8893;0.24489795918367321;TJRN|5970|1116|8893
TJRN;G1;1116;5971;5945;0.21739130434782605;TJRN|5971|1116|5945
TJRN;G1;1116;5972;5953;0.15525114155251135;TJRN|5972|1116|5953
TJRN;G1;1116;5972;6017;0.14615384615384613;TJRN|5972|1116|6017
TJRN;G1;1116;5972;6036;0.13043478260869565;TJRN|5972|1116|6036
TJRN;G1;1116;5973;6017;0.11864406779661026;TJRN|5973|1116|6017
TJRN;G1;1116;5973;8893;0.11607142857142862;TJRN|5973|1116|8893
TJRN;G1;1116;5974;6017;0.10204081632653057;TJRN|5974|1116|6017
TJRN;G1;1116;5975;6017;0.16666666666666669;TJRN|5975|1116|6017
TJRN;G1;1116;5976;6017;0.11956521739130431;TJRN|5976|1116|6017
TJRN;G1;1116;5977;6017;0.1434782608695651;TJRN|5977|1116|6017
TJRN;G1;1116;5977;6085;0.12499999999999994;TJRN|5977|1116|6085
TJRN;G1;1116;5978;5953;0.11764705882352941;TJRN|5978|1116|5953
TJRN;G1;1116;5978;5968;0.10227272727272725;TJRN|5978|1116|5968
TJRN;G1;1116;5978;6046;0.15384615384615383;TJRN|5978|1116|6046
TJRN;G1;1116;5979;6017;0.11732851985559566;TJRN|5979|1116|6017
TJRN;G1;1116;5980;6017;0.2244245524296672;TJRN|5980|1116|6017
TJRN;G1;1116;5981;6017;0.1743119266055046;TJRN|5981|1116|6017
TJRN;G1;1116;5981;8893;0.14473684210526314;TJRN|5981|1116|8893
TJRN;G1;1116;5982;6017;0.10227272727272732;TJRN|5982|1116|6017
TJRN;G1;1116;5983;6017;0.2222222222222222;TJRN|5983|1116|6017
TJRN;G1;1116;5984;6017;0.10869565217391301;TJRN|5984|1116|6017
TJRN;G1;1116;5985;6017;0.19025875190258743;TJRN|5985|1116|6017
TJRN;G1;1116;5986;6017;0.13963963963963955;TJRN|5986|1116|6017
TJRN;G1;1116;5987;10938;0.20952380952380958;TJRN|5987|1116|10938
TJRN;G1;1116;5987;5986;0.21495327102803752;TJRN|5987|1116|5986
TJRN;G1;1116;5987;6017;0.15934627170582208;TJRN|5987|1116|6017
TJRN;G1;1116;5988;10395;0.31818181818181834;TJRN|5988|1116|10395
TJRN;G1;1116;5988;5946;0.18421052631578938;TJRN|5988|1116|5946
TJRN;G1;1116;5988;5953;0.2500000000000002;TJRN|5988|1116|5953
TJRN;G1;1116;5988;6017;0.3181818181818182;TJRN|5988|1116|6017
TJRN;G1;1116;5988;6048;0.3157894736842106;TJRN|5988|1116|6048
TJRN;G1;1116;5988;9149;0.2592592592592594;TJRN|5988|1116|9149
TJRN;G1;1116;5989;6017;0.13197969543147214;TJRN|5989|1116|6017
TJRN;G1;1116;5990;5953;0.1071428571428571;TJRN|5990|1116|5953
TJRN;G1;1116;5990;6017;0.12222222222222229;TJRN|5990|1116|6017
TJRN;G1;1116;5991;10023;0.19607843137254896;TJRN|5991|1116|10023
TJRN;G1;1116;5991;5946;0.1565217391304348;TJRN|5991|1116|5946
TJRN;G1;1116;5991;5953;0.16035856573705207;TJRN|5991|1116|5953
TJRN;G1;1116;5991;6017;0.16163141993957708;TJRN|5991|1116|6017
TJRN;G1;1116;5991;8893;0.2278481012658228;TJRN|5991|1116|8893
TJRN;G1;1116;5992;5953;0.12500000000000006;TJRN|5992|1116|5953
TJRN;G1;1116;5992;6017;0.13636363636363638;TJRN|5992|1116|6017
TJRN;G1;1116;5993;6017;0.17032967032967034;TJRN|5993|1116|6017
TJRN;G1;1116;5994;10023;0.10869565217391305;TJRN|5994|1116|10023
TJRN;G1;1116;5994;5953;0.11827956989247315;TJRN|5994|1116|5953
TJRN;G1;1116;5994;6017;0.12;TJRN|5994|1116|6017
TJRN;G1;1116;5995;6017;0.10638297872340423;TJRN|5995|1116|6017
TJRN;G1;1116;5996;6017;0.14444444444444446;TJRN|5996|1116|6017
TJRN;G1;1116;5996;8893;0.14383561643835624;TJRN|5996|1116|8893
TJRN;G1;1116;5997;6017;0.1333333333333333;TJRN|5997|1116|6017
TJRN;G1;1116;5998;5953;0.14285714285714285;TJRN|5998|1116|5953
TJRN;G1;1116;5998;6017;0.1182266009852217;TJRN|5998|1116|6017
TJRN;G1;1116;5999;6017;0.19512195121951217;TJRN|5999|1116|6017
TJRN;G1;1116;6000;6017;0.24999999999999992;TJRN|6000|1116|6017
TJRN;G1;1116;6001;6017;0.15918367346938783;TJRN|6001|1116|6017
TJRN;G1;1116;6001;8893;0.16489361702127645;TJRN|6001|1116|8893
TJRN;G1;1116;6002;6017;0.23783783783783788;TJRN|6002|1116|6017
TJRN;G1;1116;6002;8893;0.3018867924528301;TJRN|6002|1116|8893
TJRN;G1;1116;18408;10023;0.2340425531914893;TJRN|18408|1116|10023
TJRN;G1;1116;18408;10395;0.29702970297029685;TJRN|18408|1116|10395
TJRN;G1;1116;18408;10538;0.20210727969348655;TJRN|18408|1116|10538
TJRN;G1;1116;18408;5946;0.2712815715622081;TJRN|18408|1116|5946
TJRN;G1;1116;18408;5951;0.18133616118769894;TJRN|18408|1116|5951
TJRN;G1;1116;18408;5952;0.19920844327176765;TJRN|18408|1116|5952
TJRN;G1;1116;18408;5953;0.25626043405676124;TJRN|18408|1116|5953
TJRN;G1;1116;18408;5964;0.33333333333333337;TJRN|18408|1116|5964
TJRN;G1;1116;18408;5985;0.2300884955752213;TJRN|18408|1116|5985
TJRN;G1;1116;18408;6017;0.2258064516129033;TJRN|18408|1116|6017
TJRN;G1;1116;18408;8893;0.16954474097331226;TJRN|18408|1116|8893
TJRN;G1;1116;76591;5946;0.22500000000000006;TJRN|76591|1116|5946
TJRN;G1;1116;76591;6017;0.23651452282157703;TJRN|76591|1116|6017
TJRN;G1;1116;76591;8893;0.17699115044247785;TJRN|76591|1116|8893
TJRN;G1;1116;76592;6017;0.2155688622754491;TJRN|76592|1116|6017
TJRN;G1;1116;76592;8893;0.19421487603305793;TJRN|76592|1116|8893
TJRN;G1;1116;76593;6017;0.15846994535519135;TJRN|76593|1116|6017
TJRN;G1;1116;76593;8893;0.19047619047619044;TJRN|76593|1116|8893
TJRN;G1;1116;76594;6017;0.16376306620209063;TJRN|76594|1116|6017
TJRN;G1;1116;76594;8893;0.14457831325301204;TJRN|76594|1116|8893
TJRN;G1;1116;76595;6017;0.1652173913043478;TJRN|76595|1116|6017
TJRN;G1;1116;76595;8893;0.20833333333333334;TJRN|76595|1116|8893
TJRN;G1;1116;76605;6017;0.17694369973190321;TJRN|76605|1116|6017
TJRN;G1;1116;76605;6037;0.18181818181818174;TJRN|76605|1116|6037
TJRN;G1;1116;76606;6017;0.17078410311492995;TJRN|76606|1116|6017
TJRN;G1;1116;76606;7681;0.18749999999999994;TJRN|76606|1116|7681
TJRN;G1;1116;76607;10395;0.2571428571428571;TJRN|76607|1116|10395
TJRN;G1;1116;76607;5951;0.20930232558139533;TJRN|76607|1116|5951
TJRN;G1;1116;76607;5953;0.20707964601769918;TJRN|76607|1116|5953
TJRN;G1;1116;76607;6017;0.2124999999999998;TJRN|76607|1116|6017
TJRN;G1;1116;76608;10395;0.23255813953488366;TJRN|76608|1116|10395
TJRN;G1;1116;76608;5953;0.217453505007153;TJRN|76608|1116|5953
TJRN;G1;1116;76608;6017;0.25301204819277145;TJRN|76608|1116|6017
TJRN;G1;1116;76608;6085;0.19047619047619044;TJRN|76608|1116|6085
TJRN;G1;1116;76610;8893;0.14583333333333334;TJRN|76610|1116|8893
TJRN;G1;1116;76611;10454;0.20634920634920623;TJRN|76611|1116|10454
TJRN;G1;1116;76611;6017;0.1137724550898204;TJRN|76611|1116|6017
TJRN;G1;1116;76611;8893;0.20512820512820515;TJRN|76611|1116|8893
TJRN;G1;1116;76611;8939;0.14516129032258052;TJRN|76611|1116|8939
TJRN;G1;1116;76612;5946;0.2142857142857143;TJRN|76612|1116|5946
TJRN;G1;1116;76612;5953;0.17391304347826092;TJRN|76612|1116|5953
TJRN;G1;1116;76612;6017;0.1777777777777777;TJRN|76612|1116|6017
TJRN;G1;1116;76613;6017;0.2424242424242425;TJRN|76613|1116|6017
TJRN;G1;1116;76614;10395;0.18421052631578952;TJRN|76614|1116|10395
TJRN;G1;1116;76614;5946;0.20987654320987642;TJRN|76614|1116|5946
TJRN;G1;1116;76614;6017;0.29310344827586193;TJRN|76614|1116|6017
TJRN;G1;1116;76614;6085;0.2923076923076922;TJRN|76614|1116|6085
TJRN;G1;1116;76667;10023;0.13888888888888884;TJRN|76667|1116|10023
TJRN;G1;1116;76667;5953;0.17777777777777787;TJRN|76667|1116|5953
TJRN;G1;1116;76667;6017;0.3243243243243243;TJRN|76667|1116|6017
TJRN;G1;1116;76667;8893;0.20952380952380964;TJRN|76667|1116|8893
TJRN;G1;1116;76668;5953;0.29032258064516125;TJRN|76668|1116|5953
TJRN;G1;1116;76669;10023;0.19999999999999998;TJRN|76669|1116|10023
TJRN;G1;1116;76669;6017;0.21428571428571422;TJRN|76669|1116|6017
TJRN;G1;1116;76669;8893;0.21276595744680857;TJRN|76669|1116|8893
TJRN;G1;1116;76671;5971;0.13684210526315782;TJRN|76671|1116|5971
TJRN;G1;1116;76671;6017;0.11688311688311695;TJRN|76671|1116|6017
TJRN;G1;1116;76671;6046;0.1578947368421052;TJRN|76671|1116|6046
TJRN;G1;1116;76672;6017;0.1973684210526316;TJRN|76672|1116|6017
TJRN;G1;1116;76673;6017;0.18762475049900193;TJRN|76673|1116|6017
TJRN;G1;1116;76674;5971;0.12931034482758627;TJRN|76674|1116|5971
TJRN;G1;1116;76675;10538;0.10679611650485438;TJRN|76675|1116|10538
TJRN;G1;1116;76680;6017;0.12310606060606048;TJRN|76680|1116|6017
TJRN;G1;1116;76681;5953;0.10144927536231885;TJRN|76681|1116|5953
TJRN;G1;1116;76681;6017;0.15271966527196654;TJRN|76681|1116|6017
TJRN;G1;1116;76682;6017;0.17857142857142858;TJRN|76682|1116|6017
TJRN;G1;1116;76682;9419;0.10489510489510495;TJRN|76682|1116|9419
TJRN;G1;1116;76683;6017;0.24785510009532855;TJRN|76683|1116|6017
TJRN;G1;1116;76683;8893;0.17777777777777773;TJRN|76683|1116|8893
TJRN;G1;1116;76684;5971;0.2380952380952381;TJRN|76684|1116|5971
TJRN;G1;1116;76684;6017;0.2633863965267726;TJRN|76684|1116|6017
TJRN;G1;1116;76684;8893;0.21999999999999997;TJRN|76684|1116|8893
TJRN;G1;1116;76685;5952;0.25000000000000006;TJRN|76685|1116|5952
TJRN;G1;1116;76685;5953;0.10256410256410257;TJRN|76685|1116|5953
TJRN;G1;1116;76685;6017;0.20270270270270266;TJRN|76685|1116|6017
TJRN;G1;1116;76685;8893;0.12804878048780496;TJRN|76685|1116|8893
TJRN;G1;1116;76686;5952;0.275653923541247;TJRN|76686|1116|5952
TJRN;G1;1116;76686;6017;0.2580645161290323;TJRN|76686|1116|6017
TJRN;G1;1116;76686;8893;0.14184397163120574;TJRN|76686|1116|8893
TJRN;G1;1116;78559;5946;0.23255813953488366;TJRN|78559|1116|5946
TJRN;G1;1117;4705;4969;0.20370370370370366;TJRN|4705|1117|4969
TJRN;G1;1117;4712;9180;0.14999999999999994;TJRN|4712|1117|9180
TJRN;G1;1117;4716;8893;0.18750000000000003;TJRN|4716|1117|8893
TJRN;G1;1117;4724;8893;0.1219512195121951;TJRN|4724|1117|8893
TJRN;G1;1117;4731;9180;0.17391304347826086;TJRN|4731|1117|9180
TJRN;G1;1117;4744;4969;0.14285714285714285;TJRN|4744|1117|4969
TJRN;G1;1117;4747;9180;0.11111111111111109;TJRN|4747|1117|9180
TJRN;G1;1118;5713;8893;0.19354838709677422;TJRN|5713|1118|8893
TJRN;G1;1118;5713;9149;0.22641509433962254;TJRN|5713|1118|9149
TJRN;G1;1118;5713;9518;0.33333333333333337;TJRN|5713|1118|9518
TJRN;G1;1118;5829;9178;0.1290322580645161;TJRN|5829|1118|9178
TJRN;G1;1118;5837;9149;0.3333333333333333;TJRN|5837|1118|9149
TJRN;G1;1118;5889;5992;0.22222222222222218;TJRN|5889|1118|5992
TJRN;G1;1118;5889;8919;0.24242424242424243;TJRN|5889|1118|8919
TJRN;G1;1118;5889;9163;0.17142857142857143;TJRN|5889|1118|9163
TJRN;G1;1118;5889;9414;0.11111111111111109;TJRN|5889|1118|9414
TJRN;G1;1118;5985;8893;0.42857142857142855;TJRN|5985|1118|8893
TJRN;G1;1118;5991;5915;0.28571428571428564;TJRN|5991|1118|5915
TJRN;G1;1118;5998;5915;0.19999999999999998;TJRN|5998|1118|5915
TJRN;G1;1118;18408;8919;0.3750000000000001;TJRN|18408|1118|8919
TJRN;G1;1118;18408;9149;0.36842105263157887;TJRN|18408|1118|9149
TJRN;G1;1118;76592;9163;0.2399999999999999;TJRN|76592|1118|9163
TJRN;G1;1118;76605;9178;0.24999999999999997;TJRN|76605|1118|9178
TJRN;G1;1118;76607;9518;0.24999999999999992;TJRN|76607|1118|9518
TJRN;G1;1118;76608;9518;0.2666666666666668;TJRN|76608|1118|9518
TJRN;G1;1118;76685;10023;0.23076923076923078;TJRN|76685|1118|10023
TJRN;G1;1118;77271;5979;0.19444444444444442;TJRN|77271|1118|5979
TJRN;G1;1118;77271;8893;0.15625;TJRN|77271|1118|8893
TJRN;G1;1118;77273;5914;0.16216216216216217;TJRN|77273|1118|5914
TJRN;G1;1118;77273;5915;0.2777777777777778;TJRN|77273|1118|5915
TJRN;G1;1118;77274;5998;0.2727272727272727;TJRN|77274|1118|5998
TJRN;G1;1118;77274;8893;0.14285714285714285;TJRN|77274|1118|8893
TJRN;G1;1118;77274;9518;0.1509433962264151;TJRN|77274|1118|9518
TJRN;G1;112;5885;10387;0.23529411764705888;TJRN|5885|112|10387
TJRN;G1;113;5877;10446;0.1111111111111111;TJRN|5877|113|10446
TJRN;G1;114;6001;7703;0.3043478260869566;TJRN|6001|114|7703
TJRN;G1;120;4719;10029;0.11111111111111109;TJRN|4719|120|10029
TJRN;G1;120;4733;8893;0.14285714285714285;TJRN|4733|120|8893
TJRN;G1;120;4766;6181;0.11864406779661017;TJRN|4766|120|6181
TJRN;G1;120;4768;10005;0.11428571428571428;TJRN|4768|120|10005
TJRN;G1;120;4768;10073;0.13793103448275862;TJRN|4768|120|10073
TJRN;G1;120;4768;10372;0.17647058823529405;TJRN|4768|120|10372
TJRN;G1;120;4768;10381;0.13043478260869565;TJRN|4768|120|10381
TJRN;G1;120;4768;10385;0.14814814814814814;TJRN|4768|120|10385
TJRN;G1;120;4768;10387;0.10810810810810811;TJRN|4768|120|10387
TJRN;G1;120;5614;8893;0.15151515151515146;TJRN|5614|120|8893
